application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,DTI,LTV,CCR,ITI,CWI,session_user_name,session_user_email,session_flagged,created_at
APP_0011,44,130705,20,78206,12,81857,car,0,365,48567,167678,0.371577215867791,0.9553978279194087,1.0466843976165376,0.049861647726739754,0.02933753912573546,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0012,63,136349,15,70328,48,86554,land,0,789,28930,196762,0.21217610690213928,0.8125332162580491,1.230718917074263,0.010745708928089915,0.18176587546078876,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0013,53,52927,21,18685,24,9956,deposit,0,388,6424,81822,0.12137472367600428,1.8767577340295423,0.5328338239229043,0.014709725974157099,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0014,54,136680,22,72013,60,123540,deposit,0,472,7051,187017,0.051587649985366905,0.5829124170309165,1.715523586019167,0.00878121646653976,0.6786114057073566,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0015,52,39497,27,76542,48,118550,land,0,370,13155,193160,0.33306327062814056,0.645651623787426,1.5488228684904817,0.04037331949177756,0.3660301289155383,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0016,55,89857,23,41844,60,187593,house,1,520,48617,235228,0.5410485549261544,0.22305736354767916,4.483151706337719,0.007761220605944656,1.0697368372178284,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0017,43,83693,15,92936,48,104821,deposit,0,711,8480,161394,0.10132269126450119,0.8866162314803246,1.1278837049151982,0.023134152995188447,0.11492618376433339,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0018,26,64491,14,65884,36,97786,land,0,447,45144,245050,0.7000046518118699,0.6737569795267146,1.4842146803472545,0.028377775364938466,0.1452621516285864,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0019,57,27764,7,36694,72,20995,land,0,752,33900,74265,1.2210056187868743,1.7477494641580495,0.572164386548194,0.018356104627639827,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0020,40,121501,17,6019,36,45774,land,0,633,46094,216394,0.37937136319865367,0.13149386114387795,7.604917760424056,0.001376074636750305,1.6170593430356273,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0021,43,66947,4,69121,72,72903,deposit,0,645,41300,23294,0.6169059106457254,0.9481228481681008,1.0547156435815301,0.014339909015722001,0.02096123965131015,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0022,37,107707,27,24860,72,80423,deposit,0,816,16608,39811,0.154196106102666,0.3091155515213271,3.2350362027351878,0.0032057134427008367,1.7530582702691206,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0023,29,76277,25,76870,48,77635,land,0,537,41394,260769,0.5426799690601289,0.9901461969472404,1.0099518667880707,0.0209952978394529,0.0045511880274418,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0024,61,71707,3,54883,60,83668,land,1,489,8456,147756,0.11792433095792436,0.6559616579815383,1.5244793469744453,0.012756309239703357,0.4626304708812614,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0025,55,135786,23,49339,24,155632,land,1,847,14548,190045,0.10713917487811625,0.3170234913128385,3.154340379821173,0.015139938333708877,1.8294089072558473,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0026,49,36808,3,20556,60,33172,car,0,606,10588,184987,0.2876548576396358,0.619679247558163,1.6137380813387032,0.00930775918263097,0.43719334092325146,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0027,38,117077,21,72593,60,71793,car,0,638,6658,211509,0.05686855659096102,1.0111431476606212,0.9889796536856034,0.01033408212811362,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0028,57,118348,2,20761,72,39271,land,0,462,4500,81214,0.03802345624767602,0.5286598253163778,1.8915755503105876,0.002436435108478512,0.8576747663819261,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0029,44,72498,14,44686,24,67096,house,0,418,9369,61695,0.12923115120416936,0.66600095385715,1.501499351027134,0.02568231767206076,0.43669001256578593,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0030,40,57807,19,84448,60,139435,car,0,393,6005,22340,0.10388015292265464,0.6056442069781576,1.6511344259188891,0.024347685689331478,0.583494482181247,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0031,40,25663,21,92434,36,16978,land,1,422,19021,260782,0.7411838054786759,5.4443397337727975,0.18367700196897047,0.10005108954680625,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0032,30,142101,12,98967,24,73179,deposit,1,407,3565,74841,0.025087789670726984,1.3523961792317283,0.739428294279904,0.029018972419815155,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0033,25,143466,27,96011,24,12547,land,1,710,3063,176799,0.021350006273263205,7.652108073642491,0.13068294257949473,0.027884365167821088,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0034,45,55121,23,57817,48,191340,car,0,331,49491,141919,0.8978610692839227,0.30216891397512124,3.309407267758561,0.021852303719239807,0.21382716284106013,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0035,60,28988,6,24045,24,147633,car,2,646,4384,57083,0.1512349937905288,0.16287009002052277,6.139862757329751,0.03456171519105218,2.131579719725595,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0036,23,40344,20,84711,12,54770,land,0,822,3702,130039,0.0917608566329543,1.5466678838780072,0.6465512153085119,0.17497645249384183,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0037,58,33455,21,81154,36,46053,land,0,721,1505,34128,0.04498580182334345,1.7621870453607418,0.5674766493333592,0.06738238761665198,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0038,57,128889,10,99080,48,26993,house,0,521,6627,61233,0.05141633498591772,3.670581261808481,0.2724364150181644,0.016015072400465884,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0039,33,136488,22,66840,24,98792,land,1,332,26395,50511,0.19338696442177927,0.6765730018624921,1.4780371035307978,0.020404724223989937,0.3855909591980172,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0040,48,44160,26,18451,72,152672,car,0,758,41362,249080,0.936639492753602,0.1208538566338286,8.27445666901478,0.005803077193961138,0.16710943676218537,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0041,28,118342,24,52775,60,120168,land,1,301,36744,174551,0.31048993594835045,0.43917681911989515,2.276987209853107,0.007432554235340507,0.880495532858972,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0042,54,47408,22,47583,48,177158,deposit,0,674,29012,278449,0.611964225447169,0.2685907495004444,3.723136414265521,0.02091023666848057,0.8514388650981017,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0043,51,70901,19,85079,72,74013,deposit,2,669,4251,136435,0.05995684122931891,1.1495142745193256,0.8699326508303944,0.016666235705580304,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0044,36,99922,8,42294,36,61397,land,0,405,38720,68391,0.3875022517563661,0.6888610192680312,1.4516716319099294,0.011757504186272166,0.2766478574903836,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0045,23,114990,23,36216,12,99785,car,0,706,1862,186490,0.016192712409774622,0.36294032169163337,2.7552739120829814,0.026245760498725748,1.7268512664242788,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0046,63,134320,10,12604,12,46800,car,2,396,31545,279576,0.23484961286479875,0.2693162393162336,3.713106950174253,0.007819634702544653,1.677248887081766,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0047,40,30598,15,84368,72,195323,house,0,424,20466,164451,0.6688672462252216,0.43194093885512497,2.315131329413968,0.03829589442974916,0.43548305868433806,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0048,60,49554,9,76756,72,43667,deposit,0,746,44108,15179,0.8900996892278951,1.7577575743696212,0.5689066652769742,0.021513007134453883,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0049,50,60063,9,8916,60,99942,deposit,0,838,15376,98050,0.25599786890431286,0.08921174281082939,11.209286675638042,0.0024740688942863475,2.032885212977009,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0050,55,63790,4,46209,12,108226,deposit,0,445,31923,278239,0.5004389402727623,0.4269676417866277,2.3420978597242454,0.06036604482958213,0.6704598290615171,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0051,54,149753,28,50573,24,18952,car,0,806,21999,160321,0.14690189845946228,2.668478260869424,0.3747454175152676,0.014071226174070096,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0052,29,122175,4,49586,12,97935,car,0,802,26106,286059,0.21367710251687977,0.5063154132843161,1.9750534425038928,0.03382170383730129,0.7667068481105758,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0053,37,65052,2,92298,12,95302,deposit,0,723,46939,157688,0.7215612125683958,0.968479150490011,1.03254675074215,0.11823618027668517,0.009062277811488882,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0054,41,146478,28,19313,24,57812,land,1,377,35637,13495,0.24329250808995043,0.33406559191862706,2.9934241184692696,0.005493714641787834,1.5084389649999348,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0055,42,87413,16,34102,48,32569,land,0,464,20727,263184,0.23711576081360625,1.0470692990266497,0.9550466248313603,0.008127604970868452,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0056,22,87592,13,22188,12,16673,car,0,672,22369,231275,0.25537720339756764,1.3307743057637298,0.7514422210203375,0.021109233718215083,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0057,45,79212,22,28188,72,9647,car,0,849,35228,217421,0.4447305963742811,2.9219446460036362,0.3422378317014211,0.00494243296463361,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0058,27,42987,11,91174,36,100446,land,0,747,17303,291358,0.4025170400353502,0.9076916950401119,1.1016956588500986,0.05891574455162496,0.060761423265324764,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0059,53,141796,3,94368,24,25249,deposit,0,531,8392,66896,0.05918361589889659,3.737494554239624,0.2675589182773793,0.02772997827749823,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0060,51,26742,21,9241,48,192191,car,1,429,23382,272711,0.8743549472739184,0.04808237638599077,20.797640947947105,0.00719919352813235,0.3588112200296055,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0061,61,46784,5,65048,60,54991,deposit,1,828,3411,77460,0.07290954172366465,1.1828844720044884,0.8453910958061609,0.02317316461429637,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0062,53,53707,16,27120,24,133283,house,0,451,8485,291505,0.1579868545999561,0.203476812496716,4.914564896754981,0.021040087883383834,2.0120489834811273,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0063,37,59912,28,23293,12,137309,car,0,488,21035,65514,0.35109827747362216,0.1696392807463446,5.894861117073546,0.0323989072835416,1.6164675031258169,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0064,63,41477,28,32745,12,103137,deposit,0,830,39828,169593,0.9602430262554921,0.31749032839814695,3.149702244617403,0.06578947367872649,0.08140355728274279,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0065,39,27245,10,23466,72,177653,deposit,0,608,39070,238909,1.4340245916681433,0.13208895993875627,7.570655416346733,0.011962439591195743,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0066,35,109707,23,51568,12,29252,deposit,0,445,13035,32665,0.11881648390713337,1.7628880076575357,0.5672510083772773,0.03917100397399603,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0067,60,146163,18,99583,48,52934,car,0,302,21096,29344,0.14433201288971803,1.881267238447843,0.5315565909843996,0.014194056178992614,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0068,37,40229,14,60712,36,56467,deposit,0,536,7676,256438,0.1908076263392033,1.0751766518497339,0.9300797206482915,0.041921112739505266,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0069,24,62066,4,73708,60,33999,deposit,0,842,37762,27523,0.6084168465826603,2.1679461160621734,0.461266076952292,0.019792908623822585,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0070,41,88291,11,51862,12,64596,deposit,0,537,12317,188010,0.13950459276709812,0.8028670505913555,1.2455362307662403,0.048949874086522197,0.21128279888365753,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0071,56,140937,19,6321,72,68035,house,0,684,39976,282083,0.2836444652575244,0.09290806202689655,10.76332858724715,0.0006229142571890045,1.9494009908619332,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0072,29,111782,29,12990,60,154842,land,0,439,42103,188273,0.37665277057128715,0.08389196729569443,11.920092378751969,0.001936805567948236,1.7131602121308525,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0073,41,120773,0,30542,36,65912,deposit,0,726,34454,149490,0.28527899447724003,0.46337540963708485,2.158077401610826,0.007024656908955773,0.827702244952509,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0074,26,97639,21,28148,24,176328,deposit,1,726,16510,131003,0.16909226845829872,0.15963431786216506,6.264317180616517,0.012011935121052583,2.0947990278319284,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0075,51,77129,25,84855,72,156353,house,0,634,47645,195067,0.6177313332209594,0.5427142427711618,1.8425903011018578,0.015280136740399623,0.32209587104316456,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0076,41,49971,28,85140,24,181115,deposit,0,724,34302,175834,0.6864381341177747,0.470088065593681,2.1272609819121198,0.07099117487847185,0.35346605682459914,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0077,35,133039,12,86141,36,28203,house,0,618,32291,155512,0.24271830064868016,3.054320462362052,0.3274050684343074,0.01798574519869415,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0078,30,125515,3,65570,36,197037,car,1,508,42820,54538,0.3411544436919863,0.3327801377406257,3.0049870367545672,0.014511324453955943,1.3187845239901015,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0079,45,28137,8,57836,24,125880,land,0,705,44073,202173,1.5663716814158735,0.45945344772799124,2.1764990663254347,0.08564642048664882,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0080,50,114425,25,66669,36,196614,car,1,759,3887,224533,0.03396984924623086,0.33908572126094616,2.9491067812626115,0.016184545917546065,1.8828959177383338,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0081,62,35548,26,43646,12,76129,land,1,762,44077,215567,1.2399291099358265,0.5733163446255622,1.7442377308344008,0.10231705486563146,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0082,40,117373,19,68669,12,190975,house,0,417,38251,31755,0.3258926669676985,0.3595706244272792,2.781094817166366,0.04875411437204255,1.2006490770776872,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0083,28,128244,3,80472,24,121012,land,0,672,10326,213835,0.08051838682511399,0.664991901629585,1.5037777115021187,0.02614547269158998,0.46321434285353935,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0084,57,41382,3,77475,12,21789,land,0,302,15383,221636,0.371731670774724,3.555693239707946,0.2812391093901222,0.15601590062012044,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0085,48,79229,14,63313,36,86743,land,1,614,37633,63190,0.474990218228168,0.7298917491901279,1.3700661791417028,0.02219761002152709,0.19428836395233548,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0086,51,40469,17,10520,72,34456,car,0,614,10831,256203,0.2676369566828865,0.30531692593451637,3.2752851711023503,0.0036104453065081464,1.5262806307904562,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0087,25,95910,0,73870,12,188725,car,1,499,22620,161915,0.23584610572411388,0.3914160816002099,2.5548260457560232,0.06418343585465835,1.1881263777860567,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0088,34,140945,20,39827,12,66457,car,0,846,34445,147015,0.24438610805633232,0.5992897663150518,1.6686418761141522,0.023547601308241278,0.5052350903271605,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0089,54,35108,16,75648,12,50693,car,0,785,32524,219593,0.9263985416429041,1.4922770402224865,0.6701168570219878,0.17956021418122614,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0090,57,74697,0,56255,48,114156,land,0,321,45489,157850,0.6089802803325353,0.4927905672938742,2.0292596213669536,0.01568977558191406,0.4024608086119575,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0091,40,146640,2,88712,24,89631,car,0,414,5576,167976,0.038025095471903726,0.9897468509778872,1.0103593651366105,0.025206855790911722,0.009965449288284196,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0092,56,62618,13,37153,36,26619,car,0,414,14750,100542,0.23555527164712647,1.395732371614208,0.7164697332651276,0.016481327697293012,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0093,58,41527,21,93482,12,164766,car,0,793,49243,279084,1.185806824475614,0.5673621985118255,1.7625425215549329,0.1875928110871794,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0094,38,86073,24,85225,24,170393,house,1,585,28441,291142,0.3304288220463986,0.5001672603921493,1.999331182164834,0.04125616240306095,0.6691233568078848,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0095,60,88546,12,36455,36,150648,land,1,700,12435,47825,0.14043547986357213,0.24198794540916416,4.1324372514057295,0.011436303038655034,1.9546808038859989,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0096,33,107858,8,50844,36,126417,deposit,0,745,14491,222606,0.13435257468152445,0.4021927430646163,2.4863700731649265,0.013094377174563675,1.2866724269056766,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0097,31,64217,29,55478,48,85291,car,0,722,16960,16767,0.2641045206098033,0.6504554994079017,1.5373841883268768,0.017998219578033384,0.39545859488554064,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0098,51,144452,13,78019,60,112133,deposit,0,348,27714,117006,0.1918561182953494,0.695771985053457,1.4372524641433313,0.009001721448266454,0.3533629036577329,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0099,49,90127,9,70469,36,108031,land,1,377,14227,291299,0.1578550267955201,0.6523035054752742,1.533028707658665,0.02171904337399255,0.4488874467284449,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0100,27,60805,13,85941,72,39739,house,0,517,31093,60694,0.5113559740152864,2.16263620121286,0.4623986223106496,0.01963037579119155,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0101,57,145035,0,40137,48,23708,car,1,486,22263,119329,0.15350087909814766,1.692972836173372,0.590676931509565,0.005765418691919701,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0102,29,140601,9,52955,24,56625,house,0,710,30516,73678,0.2170397081101826,0.9351876379690784,1.0693041261448197,0.015693048650019432,0.05426237883554539,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0103,56,87395,15,45932,24,95232,house,0,385,7756,221183,0.08874649579495293,0.4823168682795648,2.0733257859443945,0.02189865934268057,0.978071883595495,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0104,21,28107,27,91407,24,38779,car,0,504,31177,144537,1.10922545984982,2.357126279687399,0.42424540790092197,0.13550450065254818,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0105,56,99617,22,33973,48,28480,car,0,430,46237,182004,0.46414768563598113,1.1928721910111941,0.8383127777941061,0.007104920177465503,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0106,55,94399,23,60776,24,171571,deposit,1,403,6753,283344,0.07153677475396909,0.35423235861538166,2.8230057917598588,0.026825849142764143,1.692593837059573,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0107,55,43526,16,16415,72,79999,house,0,395,16372,161104,0.37614299499149073,0.20519006487580838,4.873530307645149,0.005237929309101213,1.487543237032757,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0108,50,104246,3,85776,36,120171,deposit,0,407,34677,222902,0.3326458569153701,0.7137828594253129,1.4009862898712764,0.022856192722986578,0.267599861865744,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0109,41,130099,11,41500,72,108613,house,2,610,30870,38393,0.23728083997570898,0.3820905416478655,2.6171807228915034,0.0044303867737713505,1.2334547225713086,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0110,52,38237,29,37356,60,149144,house,2,525,33737,72420,0.8823129429609834,0.2504693450624883,3.992504550808331,0.01628265815805652,0.26463017082036727,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0111,33,115415,1,60377,36,150043,land,1,539,27978,284589,0.24241216479660146,0.40239797924594684,2.485101942792744,0.014531377107328226,1.1250951658967339,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0112,55,42542,26,52387,24,64838,deposit,0,563,34129,259272,0.802242489774792,0.8079675498935684,1.2376734686086008,0.05130909845742245,0.04700171339863284,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0113,45,118603,20,85557,60,170798,land,0,707,30469,200436,0.25689906663406276,0.5009250693802006,1.996306555863319,0.012022883063465698,0.7403563315806478,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0114,41,77389,8,55484,24,79280,house,1,773,3703,119678,0.04784917753168993,0.699848637739648,1.4288803979525373,0.029872893217860123,0.40835882365107373,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0115,43,25813,23,54114,24,168359,house,0,589,37564,67942,1.4552357339324582,0.32142029829114976,3.1111911889713735,0.0873493975867185,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0116,46,145778,25,14973,72,85732,car,0,653,22341,256999,0.15325357735735054,0.17464890589278012,5.725773058170993,0.001426541270496533,2.0965892590784554,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0117,22,45746,1,7084,36,29310,car,1,706,2572,237738,0.05622349495037695,0.24169225520299414,4.137492941840184,0.0043015297025380895,2.1470190994097393,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0118,27,99505,3,42862,12,153922,deposit,0,679,20451,80092,0.20552736043414696,0.2784657164018121,3.591106341281238,0.03589601862253801,1.7197177404825275,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0119,31,47683,19,99829,36,13790,car,0,373,21758,181051,0.4563051821403759,7.239231327048061,0.13813621292409883,0.058155480521374314,0.0,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
APP_0120,26,141627,29,92147,36,156291,house,2,840,4335,189411,0.030608570399711706,0.5895860926092956,1.6961051363581918,0.018073099683095527,0.6747983532863879,dzoan nguyen,dzoannguyen@gmail.com,False,2025-10-19 16:05:43
