application_id,customer_name,email,phone,address,national_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,monthly_income,monthly_bills,DTI,LTV,CCR,ITI,CWI,monthly_ndi,ndi_ratio,session_user_email,created_at
APP_0011,Felix Nguyen,duy.le@gmail.com,+1-202-555-1010,"21 Königstr, Berlin, DE",76217712,62,32641,7,81875,36,33999,land,0,628,12791,136202,2134,3349,0.3918691216568,2.408159063501797,0.41525496183205596,0.06967634433664137,0.0,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0012,Bao Tran,emma.tran@gmail.com,+1-202-555-1011,"21 Königstr, Berlin, DE",78502572,54,42471,19,46808,36,64596,land,0,709,1755,35146,7945,1311,0.04132231404958581,0.7246269118830776,1.3800205093146176,0.030614353845825962,0.36431718248347067,6634,0.8349905601005871,dzoan nguyen,2025-10-22 14:47:07
APP_0013,Bao Tran,chris.do@gmail.com,+1-202-555-1012,"23 Elm St, Boston, MA",74572954,35,79202,26,66718,72,68035,deposit,0,492,4252,298865,11351,1025,0.05368551299209548,0.9806423164547514,1.0197398003537124,0.011699690523926254,0.01868005904538994,10326,0.9096995859394846,dzoan nguyen,2025-10-22 14:47:07
APP_0014,Hanh Vo,felix.nguyen@gmail.com,+1-202-555-1013,"8 Rue Lafayette, Paris, FR",80745786,25,84734,17,57544,60,154842,deposit,0,372,8097,74486,7954,3307,0.09555786343144315,0.371630436186562,2.6908452662310114,0.011318557682284217,1.5292717051968279,4647,0.5842343474980407,dzoan nguyen,2025-10-22 14:47:07
APP_0015,Duy Le,ivan.pham@gmail.com,+1-202-555-1014,"21 Königstr, Berlin, DE",56190391,48,45640,13,96344,24,65912,land,0,512,39330,105890,6550,5022,0.8617440841367033,1.4617065177812618,0.6841318608320115,0.08795647092826428,0.0,1528,0.23328244274805598,dzoan nguyen,2025-10-22 14:47:07
APP_0016,Bao Tran,giang.ho@gmail.com,+1-202-555-1015,"55 Nguyen Hue, Ho Chi Minh",21530226,61,77111,4,67139,12,176328,land,0,409,31962,137879,5881,3386,0.41449339264177076,0.3807619890204597,2.6263125754032286,0.0725566607384206,0.9522167585283808,2495,0.42424757694262466,dzoan nguyen,2025-10-22 14:47:07
APP_0017,Emma Tran,julia.ngo@gmail.com,+1-202-555-1016,"10 Broadway, New York, NY",85577339,63,100522,7,44600,48,156353,land,0,505,21673,251426,8200,4778,0.21560454427886216,0.2852519619067093,3.505672645739832,0.00924341603477149,1.681935339197928,3422,0.4173170731706808,dzoan nguyen,2025-10-22 14:47:07
APP_0018,Giang Ho,julia.ngo@gmail.com,+1-202-555-1017,"78 Oak St, Chicago, IL",50534733,31,54071,28,97132,12,181115,car,0,644,39145,225442,7504,1396,0.723955539938216,0.5363001407945199,1.8646275171930788,0.14969823625711853,0.2386756361381286,6108,0.8139658848612987,dzoan nguyen,2025-10-22 14:47:07
APP_0019,Duy Le,felix.nguyen@gmail.com,+1-202-555-1018,"10 Broadway, New York, NY",55031671,31,67279,16,15189,24,28203,car,1,362,8039,233579,6768,2916,0.1194875072459442,0.5385597276885247,1.856804266245187,0.00940672423748303,0.7544268602739483,3852,0.5691489361701286,dzoan nguyen,2025-10-22 14:47:07
APP_0020,Chris Do,ivan.pham@gmail.com,+1-202-555-1019,"14 High St, London, UK",43371821,22,70938,9,98534,12,197037,land,0,710,10546,78748,3112,3833,0.14866503143589968,0.500078665428318,1.9996853877849066,0.11575131334379721,0.8510671281838669,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0021,Bao Tran,chris.do@gmail.com,+1-202-555-1020,"44 Maple Dr, Los Angeles, CA",26429467,27,88131,12,19631,12,125880,house,0,423,19636,255176,8458,2346,0.22280468847510837,0.15595011121703084,6.412307065355488,0.018562329560884612,1.9679748487656896,6112,0.7226294632299926,dzoan nguyen,2025-10-22 14:47:07
APP_0022,Hanh Vo,hanh.vo@gmail.com,+1-202-555-1021,"14 High St, London, UK",93408848,45,70799,17,32381,72,196614,car,1,792,45869,250627,9267,479,0.647876382434771,0.1646932568382711,6.071894011920383,0.006352294680784451,0.8823936965362128,8788,0.9483112118268103,dzoan nguyen,2025-10-22 14:47:07
APP_0023,Emma Tran,duy.le@gmail.com,+1-202-555-1022,"21 Königstr, Berlin, DE",80341070,45,117118,16,83039,12,76129,land,0,702,30711,144519,8942,811,0.26222271555183435,1.0907669876131159,0.9167860884644454,0.05908499689279144,0.0,8131,0.9093044061730139,dzoan nguyen,2025-10-22 14:47:07
APP_0024,Emma Tran,chris.do@gmail.com,+1-202-555-1023,"78 Oak St, Chicago, IL",67947860,37,65936,20,74706,12,190975,deposit,0,449,42549,168281,2287,5594,0.6453075709779081,0.3911820918968431,2.5563542419617895,0.09441731375092685,0.5520270665002701,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0025,Duy Le,alice.nguyen@gmail.com,+1-202-555-1024,"8 Rue Lafayette, Paris, FR",46217292,34,79237,7,97183,72,121012,land,1,609,12408,20770,8880,3788,0.15659351060741628,0.803085644398896,1.2451972052725142,0.01703451530055561,0.20680091410777962,5092,0.5734234234233588,dzoan nguyen,2025-10-22 14:47:07
APP_0026,Felix Nguyen,emma.tran@gmail.com,+1-202-555-1025,"10 Broadway, New York, NY",84048544,57,72433,19,76248,24,21789,car,0,360,42419,230522,9162,1881,0.585630858862665,3.499380421313346,0.2857648725212427,0.04386122347365953,0.0,7281,0.7946954813358661,dzoan nguyen,2025-10-22 14:47:07
APP_0027,Bao Tran,felix.nguyen@gmail.com,+1-202-555-1026,"23 Elm St, Boston, MA",59088620,41,47864,13,65515,60,86743,car,0,354,3623,288667,3425,1849,0.07569363195721053,0.7552770828769957,1.3240174005952634,0.022812900439755254,0.2994913467268983,1576,0.4601459854013255,dzoan nguyen,2025-10-22 14:47:07
APP_0028,Felix Nguyen,chris.do@gmail.com,+1-202-555-1027,"44 Maple Dr, Los Angeles, CA",49907277,56,110717,28,37916,12,34456,land,0,825,11383,147041,10414,621,0.10281167300414477,1.1004179243092322,0.9087456482751106,0.02853822508199583,0.0,9793,0.9403687343959151,dzoan nguyen,2025-10-22 14:47:07
APP_0029,Duy Le,emma.tran@gmail.com,+1-202-555-1028,"8 Rue Lafayette, Paris, FR",50541359,63,54430,4,5447,12,188725,land,0,741,26151,166745,7000,5690,0.48045195664154916,0.028862100940521773,34.6475123921361,0.008339457406372075,1.5136583858627661,1310,0.1871428571428304,dzoan nguyen,2025-10-22 14:47:07
APP_0030,Alice Nguyen,chris.do@gmail.com,+1-202-555-1029,"14 High St, London, UK",30451484,34,62109,4,16767,12,66457,house,0,384,2526,154766,6460,1006,0.04067043423658342,0.2522984787155566,3.9635593725768494,0.022496739601081003,2.151876527203353,5454,0.8442724458203027,dzoan nguyen,2025-10-22 14:47:07
APP_0031,Alice Nguyen,ivan.pham@gmail.com,+1-202-555-1030,"55 Nguyen Hue, Ho Chi Minh",18292232,29,124093,13,33288,60,50693,land,0,455,42913,33967,9088,4652,0.3458132207296113,0.6566587102755675,1.5228610910838285,0.0044708404179989916,0.34204881318196356,4436,0.48811619718304483,dzoan nguyen,2025-10-22 14:47:07
APP_0032,Chris Do,julia.ngo@gmail.com,+1-202-555-1031,"44 Maple Dr, Los Angeles, CA",59912630,62,143607,15,8889,48,114156,car,0,408,43371,189718,6853,1745,0.30201174037477074,0.07786712919163181,12.842389470130177,0.0012895436851695298,1.9309137529162477,5108,0.745366992557895,dzoan nguyen,2025-10-22 14:47:07
APP_0033,Giang Ho,giang.ho@gmail.com,+1-202-555-1032,"23 Elm St, Boston, MA",15743552,48,108855,20,53277,36,89631,land,0,517,27073,219219,7219,2279,0.24870699554452944,0.5944037219265589,1.6823582408919107,0.013595302619315092,0.5126509729146558,4940,0.6843053054438725,dzoan nguyen,2025-10-22 14:47:07
APP_0034,Julia Ngo,alice.nguyen@gmail.com,+1-202-555-1033,"8 Rue Lafayette, Paris, FR",87246215,33,139543,12,78847,24,26619,deposit,0,460,15290,279111,4778,1933,0.10957195989766517,2.9620571772041413,0.33760320620949,0.02354322084611737,0.0,2845,0.5954374215151537,dzoan nguyen,2025-10-22 14:47:07
APP_0035,Bao Tran,chris.do@gmail.com,+1-202-555-1034,"44 Maple Dr, Los Angeles, CA",84486804,48,131773,27,96509,12,164766,deposit,0,480,4948,279637,11242,5017,0.03754942211226854,0.5857337071968696,1.7072604627547512,0.06103235614273337,0.6807032410954705,6225,0.5537270948229359,dzoan nguyen,2025-10-22 14:47:07
APP_0036,Julia Ngo,chris.do@gmail.com,+1-202-555-1035,"8 Rue Lafayette, Paris, FR",34908372,43,85113,14,51521,48,170393,land,0,591,30945,152625,11679,583,0.3635754820062697,0.302365707511457,3.3072533530016246,0.012610930958188438,1.331974704998754,11096,0.950081342580619,dzoan nguyen,2025-10-22 14:47:07
APP_0037,Alice Nguyen,duy.le@gmail.com,+1-202-555-1036,"10 Broadway, New York, NY",66849795,60,121286,3,88125,24,150648,car,1,403,26883,288105,2869,2372,0.22164965453555874,0.5849729169985624,1.7094808510638102,0.030274516430972866,0.5522246655259365,497,0.17323109097240388,dzoan nguyen,2025-10-22 14:47:07
APP_0038,Duy Le,alice.nguyen@gmail.com,+1-202-555-1037,"55 Nguyen Hue, Ho Chi Minh",24870616,32,66045,3,98626,48,126417,car,0,785,37998,163310,9197,1964,0.5753349988644019,0.7801640602134144,1.2817816802871322,0.031110732580672207,0.1196628175791335,7233,0.7864521039468537,dzoan nguyen,2025-10-22 14:47:07
APP_0039,Emma Tran,felix.nguyen@gmail.com,+1-202-555-1038,"8 Rue Lafayette, Paris, FR",78227895,64,82562,29,86683,60,85291,house,0,700,30126,196192,1745,1928,0.36488941643855083,1.0163205965459308,0.9839414879503364,0.01749856673339515,0.0,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0040,Duy Le,emma.tran@gmail.com,+1-202-555-1039,"22 Bay St, Toronto, CA",73047066,62,91929,4,49172,72,112133,deposit,0,718,6414,184579,5374,1480,0.06977123649773119,0.43851497774963266,2.2804238184332086,0.0074290424614099106,1.1910870653800043,3894,0.7245999255674126,dzoan nguyen,2025-10-22 14:47:07
APP_0041,Felix Nguyen,julia.ngo@gmail.com,+1-202-555-1040,"8 Rue Lafayette, Paris, FR",41907336,28,145061,28,35899,36,108031,deposit,0,393,6088,299617,11684,5509,0.04196855116123533,0.33230276494709543,3.0093038803308447,0.006874311113371188,1.919024848450114,6175,0.5285005135227209,dzoan nguyen,2025-10-22 14:47:07
APP_0042,Julia Ngo,ivan.pham@gmail.com,+1-202-555-1041,"23 Elm St, Boston, MA",16112800,28,131070,8,97902,12,39739,deposit,0,689,39041,223879,3335,2520,0.2978637369344602,2.463625154130641,0.40590590590590175,0.062245365066911286,0.0,815,0.2443778110943795,dzoan nguyen,2025-10-22 14:47:07
APP_0043,Hanh Vo,alice.nguyen@gmail.com,+1-202-555-1042,"19 Pine Ave, San Jose, CA",97362821,44,86156,2,27981,24,23708,car,0,759,7951,44801,5458,2741,0.09228608570499916,1.1802345199932014,0.8472892319788125,0.013532139374523054,0.0,2717,0.4978013924513562,dzoan nguyen,2025-10-22 14:47:07
APP_0044,Alice Nguyen,giang.ho@gmail.com,+1-202-555-1043,"55 Nguyen Hue, Ho Chi Minh",50111873,22,106573,9,44099,72,56625,car,0,396,46925,30836,3805,2556,0.44030852091992867,0.7787902869757037,1.2840427220571604,0.00574710396725811,0.15897629123012424,1249,0.3282522996056956,dzoan nguyen,2025-10-22 14:47:07
APP_0045,Emma Tran,bao.tran@gmail.com,+1-202-555-1044,"14 High St, London, UK",90380900,34,50294,18,12032,48,95232,deposit,1,713,5297,128865,9146,5889,0.10532071420049896,0.12634408602150404,7.914893617020619,0.0049840272529812595,2.3449255474583732,3257,0.35611196151319086,dzoan nguyen,2025-10-22 14:47:07
APP_0046,Bao Tran,ivan.pham@gmail.com,+1-202-555-1045,"14 High St, London, UK",71012710,40,125548,12,80399,48,38779,land,1,496,36418,159549,6371,2298,0.2900723229362452,2.073261301219679,0.4823318697993696,0.013341344877112802,0.0,4073,0.639303092136142,dzoan nguyen,2025-10-22 14:47:07
APP_0047,Bao Tran,duy.le@gmail.com,+1-202-555-1046,"55 Nguyen Hue, Ho Chi Minh",80054513,63,94129,23,66734,36,28480,land,0,733,48761,203900,7727,2313,0.5180231384589179,2.343188202247109,0.4267689633470131,0.019693423091403397,0.0,5414,0.7006600232948491,dzoan nguyen,2025-10-22 14:47:07
APP_0048,Giang Ho,chris.do@gmail.com,+1-202-555-1047,"22 Bay St, Toronto, CA",78390948,64,91590,18,13057,12,171571,car,0,563,22061,149661,11396,2236,0.24086690686755932,0.07610260475255098,13.140154706286808,0.011879935945437797,2.104083262173603,9160,0.8037908037907332,dzoan nguyen,2025-10-22 14:47:07
APP_0049,Julia Ngo,duy.le@gmail.com,+1-202-555-1048,"44 Maple Dr, Los Angeles, CA",27517483,27,120785,12,26083,72,79999,car,0,741,2835,159245,6971,2231,0.02347145754853646,0.32604157551968993,3.0670935091821083,0.0029992456752399254,1.9744189137919261,4740,0.67995983359623,dzoan nguyen,2025-10-22 14:47:07
APP_0050,Julia Ngo,ivan.pham@gmail.com,+1-202-555-1049,"78 Oak St, Chicago, IL",42751542,60,104114,19,57768,60,120171,land,0,381,43833,277288,9208,902,0.42100966248534855,0.48071498115185457,2.080234732031539,0.00924755556393899,0.6254454720940046,8306,0.9020417028669742,dzoan nguyen,2025-10-22 14:47:07
APP_0051,Bao Tran,chris.do@gmail.com,+1-202-555-1050,"19 Pine Ave, San Jose, CA",52004889,25,34058,29,56339,72,108613,deposit,0,513,9365,107114,2528,3783,0.2749721064067099,0.5187132295397372,1.9278474946306836,0.022975104559874927,0.6727153146079157,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0052,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1051,"22 Bay St, Toronto, CA",54801238,53,61019,12,81195,72,149144,car,1,450,26372,153116,3760,541,0.4321932512823804,0.5444067478410091,1.8368618757312416,0.018481265397952314,0.4751758207846957,3219,0.856117021276368,dzoan nguyen,2025-10-22 14:47:07
APP_0053,Julia Ngo,bao.tran@gmail.com,+1-202-555-1052,"44 Maple Dr, Los Angeles, CA",13942338,58,47089,4,30279,24,150043,deposit,1,436,49226,171641,11442,1665,1.0453821486971258,0.20180215005031757,4.955348591432843,0.026792350654025476,0.0,9777,0.8544834819086825,dzoan nguyen,2025-10-22 14:47:07
APP_0054,Alice Nguyen,emma.tran@gmail.com,+1-202-555-1053,"22 Bay St, Toronto, CA",59191254,60,116861,12,92846,24,64838,house,1,469,37238,145812,10525,1531,0.3186520738313011,1.4319689071223445,0.6983391853176152,0.033104143667879865,0.0,8994,0.8545368171020565,dzoan nguyen,2025-10-22 14:47:07
APP_0055,Chris Do,alice.nguyen@gmail.com,+1-202-555-1054,"23 Elm St, Boston, MA",23886054,30,29393,25,47224,24,170798,car,0,510,2315,290754,8395,2032,0.07876024903888412,0.2764903570299402,3.616762663052609,0.06694337653810818,1.9995775299231116,6363,0.7579511614055082,dzoan nguyen,2025-10-22 14:47:07
APP_0056,Alice Nguyen,ivan.pham@gmail.com,+1-202-555-1055,"22 Bay St, Toronto, CA",76903830,60,50300,6,83145,72,79280,deposit,2,370,41025,289037,5471,4637,0.8156063618290097,1.0487512613521563,0.9535149437729153,0.022958084824067693,0.0,834,0.1524401389142474,dzoan nguyen,2025-10-22 14:47:07
APP_0057,Ivan Pham,giang.ho@gmail.com,+1-202-555-1056,"55 Nguyen Hue, Ho Chi Minh",71474405,26,99680,28,27646,48,168359,deposit,0,688,8062,158805,3597,3757,0.0808788121990361,0.16420862561549923,6.0898140779857455,0.005778073167348801,2.3045806823342474,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0058,Alice Nguyen,hanh.vo@gmail.com,+1-202-555-1057,"19 Pine Ave, San Jose, CA",93027504,43,111849,17,8512,36,85732,deposit,0,602,37467,140667,10443,5948,0.3349784083898798,0.0992861475295094,10.071898496239418,0.002113961183719787,1.796982479265626,4495,0.43043186823705537,dzoan nguyen,2025-10-22 14:47:07
APP_0059,Giang Ho,emma.tran@gmail.com,+1-202-555-1058,"55 Nguyen Hue, Ho Chi Minh",77028593,41,87913,18,10230,72,29310,car,0,756,31047,180800,9745,2366,0.3531559610069005,0.34902763561923067,2.8651026392959076,0.0016161811487647823,1.2064305243389402,7379,0.7572088250384036,dzoan nguyen,2025-10-22 14:47:07
APP_0060,Bao Tran,emma.tran@gmail.com,+1-202-555-1059,"10 Broadway, New York, NY",42997838,34,132589,9,40406,48,153922,deposit,1,687,14392,62456,4037,5599,0.10854595780947056,0.2625095827756899,3.8093847448397815,0.0063488801231559415,1.972316440534174,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0061,Julia Ngo,duy.le@gmail.com,+1-202-555-1060,"21 Königstr, Berlin, DE",97075874,21,139867,27,95549,72,13790,deposit,0,381,21180,133534,7693,651,0.15142957237947371,6.92886149383561,0.14432385477608195,0.009488081137266142,0.0,7042,0.9153776160144397,dzoan nguyen,2025-10-22 14:47:07
APP_0062,Bao Tran,bao.tran@gmail.com,+1-202-555-1061,"19 Pine Ave, San Jose, CA",46976531,54,41512,1,9626,72,156291,deposit,1,338,5892,72905,7995,3223,0.14193486220851462,0.061590238721359124,16.236339081652165,0.003220621614053391,2.4156501033492956,4772,0.5968730456534588,dzoan nguyen,2025-10-22 14:47:07
APP_0063,Felix Nguyen,emma.tran@gmail.com,+1-202-555-1062,"19 Pine Ave, San Jose, CA",39324281,35,144063,8,40052,12,16287,house,0,532,49339,51774,6513,4873,0.34248210852196376,2.45913919076549,0.4066463597323378,0.02316810469300587,0.0,1640,0.25180408413937483,dzoan nguyen,2025-10-22 14:47:07
APP_0064,Ivan Pham,emma.tran@gmail.com,+1-202-555-1063,"10 Broadway, New York, NY",91498217,50,101797,12,15381,36,47708,land,2,564,11916,37604,11230,3378,0.11705649478864684,0.3223987591179609,3.101748910993882,0.0041970784992497595,1.7948508442798503,7852,0.6991985752448175,dzoan nguyen,2025-10-22 14:47:07
APP_0065,Hanh Vo,bao.tran@gmail.com,+1-202-555-1064,"14 High St, London, UK",43341373,39,104527,14,93498,60,123846,deposit,0,432,15433,180249,2803,5626,0.14764606273976916,0.7549537328617738,1.3245844830905331,0.01490810986610171,0.27666086213580887,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0066,Felix Nguyen,emma.tran@gmail.com,+1-202-555-1065,"78 Oak St, Chicago, IL",16870886,37,36886,14,69154,60,188775,deposit,0,730,25143,10164,4207,2161,0.6816407309005943,0.3663302873791532,2.729777019405924,0.03124672414052557,0.5506905476030247,2046,0.4863323033039015,dzoan nguyen,2025-10-22 14:47:07
APP_0067,Bao Tran,bao.tran@gmail.com,+1-202-555-1066,"21 Königstr, Berlin, DE",52260022,59,102733,4,77455,12,86427,house,2,619,33619,197390,2497,586,0.3272463570615058,0.896189848079872,1.1158350009682898,0.0628287242930255,0.07792841888121747,1911,0.7653183820581637,dzoan nguyen,2025-10-22 14:47:07
APP_0068,Chris Do,felix.nguyen@gmail.com,+1-202-555-1067,"19 Pine Ave, San Jose, CA",81611196,25,115714,6,72759,24,31165,deposit,0,711,25263,135264,8775,4734,0.21832276129076672,2.334638215947302,0.4283318902128887,0.026199293083582417,0.0,4041,0.460512820512768,dzoan nguyen,2025-10-22 14:47:07
APP_0069,Ivan Pham,felix.nguyen@gmail.com,+1-202-555-1068,"55 Nguyen Hue, Ho Chi Minh",27052422,53,97598,2,67417,48,52718,house,0,359,25256,116279,8262,780,0.25877579458595196,1.2788231723509755,0.7819689395849595,0.01439087720346788,0.0,7482,0.9055918663760705,dzoan nguyen,2025-10-22 14:47:07
APP_0070,Giang Ho,felix.nguyen@gmail.com,+1-202-555-1069,"55 Nguyen Hue, Ho Chi Minh",51664650,53,35561,17,78503,60,180055,car,0,748,29132,233080,11866,4682,0.8192120581535722,0.43599455721862523,2.2936066137599544,0.03679264737525633,0.2338684772605923,7184,0.6054272711949599,dzoan nguyen,2025-10-22 14:47:07
APP_0071,Emma Tran,julia.ngo@gmail.com,+1-202-555-1070,"10 Broadway, New York, NY",21692935,37,90403,10,5771,12,147533,land,0,413,42884,166237,7194,4507,0.4743647887791282,0.03911667220215112,25.564546872288066,0.005319698092171553,1.5152223328969094,2687,0.3735056991937206,dzoan nguyen,2025-10-22 14:47:07
APP_0072,Duy Le,emma.tran@gmail.com,+1-202-555-1071,"78 Oak St, Chicago, IL",71783038,32,141992,16,87218,48,27275,car,0,546,19755,222705,3081,5127,0.13912755648205435,3.197726856095208,0.3127221445114505,0.012796789020711019,0.0,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0073,Giang Ho,chris.do@gmail.com,+1-202-555-1072,"14 High St, London, UK",52813442,21,115427,17,75287,24,81900,land,0,541,41606,215747,6234,3081,0.3604529269581609,0.919255189255178,1.0878372096112066,0.027176989207053803,0.05617603031102599,3153,0.5057747834455396,dzoan nguyen,2025-10-22 14:47:07
APP_0074,Emma Tran,giang.ho@gmail.com,+1-202-555-1073,"21 Königstr, Berlin, DE",39717669,62,42175,21,75245,24,58791,house,0,751,39344,19323,2428,5414,0.9328749259039495,1.2798727696415901,0.7813276629676286,0.07433807547605514,0.0,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0075,Bao Tran,felix.nguyen@gmail.com,+1-202-555-1074,"22 Bay St, Toronto, CA",30421841,62,144992,16,42376,48,42143,land,1,452,48050,72492,8544,1351,0.33139759435003086,1.0055287948176208,0.994501604681872,0.006088841683092412,0.0,7193,0.8418773408238714,dzoan nguyen,2025-10-22 14:47:07
APP_0076,Bao Tran,emma.tran@gmail.com,+1-202-555-1075,"55 Nguyen Hue, Ho Chi Minh",60804989,31,144860,19,81082,36,170523,land,0,432,45657,175295,8579,2832,0.3151801739610637,0.4754901098385527,2.1030931649441045,0.01554796201653458,0.7554200693217739,5747,0.6698915957570031,dzoan nguyen,2025-10-22 14:47:07
APP_0077,Felix Nguyen,hanh.vo@gmail.com,+1-202-555-1076,"78 Oak St, Chicago, IL",70283258,22,46174,17,41272,48,126600,land,0,486,39909,292908,10505,1082,0.8643175813228037,0.32600315955765935,3.0674549331265006,0.01862159079385372,0.27434856447601547,9423,0.8970014278913948,dzoan nguyen,2025-10-22 14:47:07
APP_0078,Ivan Pham,emma.tran@gmail.com,+1-202-555-1077,"21 Königstr, Berlin, DE",94627547,26,125110,19,9651,24,42462,car,0,498,12336,54742,5067,4694,0.09860123091679243,0.22728557298289703,4.399751321106165,0.0032141715289204825,2.089571500098158,373,0.07361357805406085,dzoan nguyen,2025-10-22 14:47:07
APP_0079,Duy Le,giang.ho@gmail.com,+1-202-555-1078,"21 Königstr, Berlin, DE",49343672,23,75839,18,91242,60,132933,car,0,399,38714,40611,4756,4399,0.5104761402444585,0.6863758434700136,1.4569277306503423,0.020051688444924578,0.2236770263373051,357,0.07506307821697328,dzoan nguyen,2025-10-22 14:47:07
APP_0080,Bao Tran,duy.le@gmail.com,+1-202-555-1079,"22 Bay St, Toronto, CA",24461934,57,99210,9,27280,12,87405,car,0,396,36826,282912,2248,4915,0.3711924201189359,0.31211029117327027,3.203995601172903,0.022914356749761777,1.2976507890972775,0,0.0,dzoan nguyen,2025-10-22 14:47:07
APP_0081,Felix Nguyen,emma.tran@gmail.com,+1-202-555-1080,"14 High St, London, UK",84941036,60,80648,7,14680,72,19803,car,1,427,14475,290372,5859,4680,0.17948368217438523,0.7413018229560803,1.3489782016347855,0.0025281332318973135,0.2863423090068765,1179,0.20122887864819913,dzoan nguyen,2025-10-22 14:47:07
APP_0082,Duy Le,bao.tran@gmail.com,+1-202-555-1081,"44 Maple Dr, Los Angeles, CA",66678786,27,122828,23,64080,12,94372,land,1,557,33898,58535,6490,2127,0.27597941837365847,0.6790149620650121,1.472721598002474,0.04347542905164096,0.3422601663331037,4363,0.6722650231123771,dzoan nguyen,2025-10-22 14:47:07
