application_id,customer_name,email,phone,address,national_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,DTI,LTV,CCR,ITI,CWI,session_user_name,session_user_email,session_flagged,created_at
APP_0014,Emma Tran,julia.ngo@gmail.com,+1-202-555-1013,"21 Königstr, Berlin, DE",80745786,61,88291,4,99915,12,92497,car,1,554,9629,131410,0.10905981357103091,1.0801971955847098,0.9257568933593462,0.09430462900302468,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0015,Chris Do,emma.tran@gmail.com,+1-202-555-1014,"78 Oak St, Chicago, IL",56190391,26,140938,13,7276,12,132737,deposit,0,466,47296,84986,0.3355801841944661,0.05481516080670759,18.24312809235593,0.00430212812217288,1.8839986102769717,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0016,Hanh Vo,giang.ho@gmail.com,+1-202-555-1015,"10 Broadway, New York, NY",21530226,41,111783,14,68240,12,114195,deposit,0,663,7698,229794,0.0688655698988212,0.597574324620162,1.6734320046893072,0.050872374745647604,0.6270557258982943,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0017,Giang Ho,julia.ngo@gmail.com,+1-202-555-1016,"14 High St, London, UK",85577339,52,120774,5,17969,72,192612,land,0,662,1320,40106,0.010929504694718971,0.09329117604302903,10.719127386053163,0.0020664169808152096,2.6903968368263707,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0018,Hanh Vo,giang.ho@gmail.com,+1-202-555-1017,"14 High St, London, UK",50534733,30,97640,12,66762,72,133587,land,0,630,21140,249718,0.21650962720196418,0.4997641986121367,2.000943650579641,0.009496620237475542,0.7842297139424874,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0019,Emma Tran,emma.tran@gmail.com,+1-202-555-1018,"55 Nguyen Hue, Ho Chi Minh",55031671,53,77129,18,64215,60,88034,car,0,340,20054,111073,0.26000596403427684,0.7294340822863811,1.3709257961535255,0.013876103670242692,0.27448287693946627,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0020,Alice Nguyen,hanh.vo@gmail.com,+1-202-555-1019,"8 Rue Lafayette, Paris, FR",43371821,34,49972,7,13591,12,194204,deposit,0,560,30984,172755,0.6200272152405223,0.06998311054355179,14.289161945403995,0.022664358705653743,1.060143322080342,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0021,Felix Nguyen,hanh.vo@gmail.com,+1-202-555-1020,"10 Broadway, New York, NY",26429467,57,133040,10,69669,12,28592,land,0,638,43887,55749,0.32987823211064093,2.436660604364772,0.4103977378748021,0.043639131084757546,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0022,Giang Ho,alice.nguyen@gmail.com,+1-202-555-1021,"55 Nguyen Hue, Ho Chi Minh",93408848,47,125516,11,90219,24,197038,deposit,1,823,46645,121757,0.37162592816851736,0.45787614571808255,2.183996719094623,0.02994936900350027,0.7439928394126146,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0023,Alice Nguyen,hanh.vo@gmail.com,+1-202-555-1022,"21 Königstr, Berlin, DE",80341070,45,28137,15,87028,48,37570,car,0,589,14482,228833,0.5146959519493722,2.316422677668291,0.4317001424828741,0.06443769176868523,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0024,Giang Ho,hanh.vo@gmail.com,+1-202-555-1023,"78 Oak St, Chicago, IL",67947860,28,114426,11,7754,36,63339,deposit,0,488,49042,88502,0.428591404051523,0.1224206255229776,8.168558163527447,0.0018823422026716305,1.5043691946097741,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0025,Duy Le,emma.tran@gmail.com,+1-202-555-1024,"14 High St, London, UK",46217292,41,35548,22,28362,36,165722,car,0,606,31633,48360,0.8898672217846043,0.17114203304328834,5.843099922431216,0.02216252203531639,0.2738532919407219,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0026,Bao Tran,emma.tran@gmail.com,+1-202-555-1025,"78 Oak St, Chicago, IL",84048544,59,117373,10,27878,24,148880,house,1,397,3482,161356,0.029666107196714493,0.18725147770015996,5.340411794246167,0.009896512258227396,2.3659123125399653,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0027,Giang Ho,felix.nguyen@gmail.com,+1-202-555-1026,"10 Broadway, New York, NY",59088620,21,128245,13,48063,60,194308,house,0,349,46923,57122,0.36588560957541916,0.2473547151944323,4.04277718827364,0.006246247416949144,1.4317896179412528,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0028,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1027,"22 Bay St, Toronto, CA",49907277,55,41382,11,18587,24,151996,land,0,673,6900,101277,0.16673916195446895,0.12228611279244112,8.17754344434238,0.01871485992221366,2.1940938276563138,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0029,Giang Ho,julia.ngo@gmail.com,+1-202-555-1028,"14 High St, London, UK",50541359,43,79229,5,86163,12,130305,car,0,843,29430,140634,0.3714548965656468,0.6612409347300513,1.512308067267835,0.09062653825495154,0.3220087271311272,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0030,Felix Nguyen,duy.le@gmail.com,+1-202-555-1029,"22 Bay St, Toronto, CA",30451484,53,40469,21,78793,60,74526,house,0,766,39537,173588,0.976970026439967,1.0572551861095314,0.945845443123108,0.032449941106643294,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0031,Giang Ho,hanh.vo@gmail.com,+1-202-555-1030,"55 Nguyen Hue, Ho Chi Minh",18292232,50,95910,7,81794,72,8904,car,0,621,12472,195419,0.1300385778333841,9.186208445641375,0.10885884050174696,0.011844727116692603,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0032,Alice Nguyen,duy.le@gmail.com,+1-202-555-1031,"8 Rue Lafayette, Paris, FR",59912630,40,140946,9,23829,12,31782,land,1,322,13531,206229,0.09600130546450346,0.7497640173682981,1.3337529900540797,0.014088729015612412,0.301712267306273,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0033,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1032,"10 Broadway, New York, NY",15743552,34,35108,24,6384,36,65173,car,0,844,23809,254844,0.6781645209068965,0.09795467448176243,10.208803258143764,0.005051080475344719,0.8709305685055695,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0034,Emma Tran,emma.tran@gmail.com,+1-202-555-1033,"19 Pine Ave, San Jose, CA",87246215,49,74697,29,91511,60,15861,deposit,1,547,44243,29163,0.5922995568764395,5.769560557341544,0.1733234255991064,0.020418267578455537,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0035,Bao Tran,alice.nguyen@gmail.com,+1-202-555-1034,"55 Nguyen Hue, Ho Chi Minh",84486804,27,146641,20,32446,60,105570,deposit,2,459,11180,115074,0.07624061483486831,0.3073411006914814,3.253713863033864,0.0036876908003740444,1.9195504768631817,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0036,Giang Ho,julia.ngo@gmail.com,+1-202-555-1035,"8 Rue Lafayette, Paris, FR",34908372,47,62618,28,67346,72,157249,land,0,791,33173,10309,0.5297677983966187,0.42827617345738017,2.334941941614909,0.014937575634771234,0.6277326882182811,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0037,Chris Do,alice.nguyen@gmail.com,+1-202-555-1036,"21 Königstr, Berlin, DE",66849795,25,41527,26,91397,36,192944,deposit,0,711,22630,12738,0.5449466612083573,0.4736970312629547,2.1110539733251406,0.06113626208213867,0.5055888201393333,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0038,Felix Nguyen,duy.le@gmail.com,+1-202-555-1037,"55 Nguyen Hue, Ho Chi Minh",24870616,50,86073,14,8435,36,102022,car,0,713,5592,71560,0.06496810846606874,0.08267824586853735,12.095080023709295,0.0027221725227312204,2.5731752847322964,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0039,Alice Nguyen,bao.tran@gmail.com,+1-202-555-1038,"8 Rue Lafayette, Paris, FR",78227895,49,88547,23,5519,60,176000,house,1,453,35544,183462,0.4014139383604142,0.03135795454545437,31.889835115051294,0.001038808015311634,1.7394468813814472,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0040,Duy Le,felix.nguyen@gmail.com,+1-202-555-1039,"78 Oak St, Chicago, IL",73047066,24,107858,10,5515,12,197223,house,0,846,41627,269409,0.38594262827050024,0.02796327000400548,35.761196736167584,0.004261003664957912,1.7906589589376334,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0041,Ivan Pham,chris.do@gmail.com,+1-202-555-1040,"14 High St, London, UK",41907336,55,64217,14,19851,24,173087,deposit,0,549,28782,234327,0.44819907501128287,0.1146879892770681,8.71930885093906,0.012880156344356223,1.4655479592616045,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0042,Hanh Vo,felix.nguyen@gmail.com,+1-202-555-1041,"78 Oak St, Chicago, IL",16112800,39,144453,16,9907,48,97274,deposit,0,592,8817,197424,0.06103715395318851,0.10184633098258422,9.818714040576378,0.0014288096012476863,2.5299987757439357,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0043,Duy Le,duy.le@gmail.com,+1-202-555-1042,"8 Rue Lafayette, Paris, FR",97362821,56,90128,29,82899,60,70449,land,1,713,7786,235668,0.08638824782531415,1.176723587275885,0.8498172474939281,0.015329864192891856,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0044,Ivan Pham,felix.nguyen@gmail.com,+1-202-555-1043,"78 Oak St, Chicago, IL",50111873,22,60806,26,62563,12,195760,house,0,663,21175,59868,0.3482386606584819,0.3195903146710241,3.1290059619902637,0.08574126456104304,1.3303941834328623,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0045,Giang Ho,bao.tran@gmail.com,+1-202-555-1044,"14 High St, London, UK",90380900,29,145036,15,98105,48,54447,car,0,394,25321,253553,0.1745842411539192,1.8018439950777492,0.5549870037204978,0.014092047261535567,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0046,Bao Tran,julia.ngo@gmail.com,+1-202-555-1045,"14 High St, London, UK",71012710,43,140601,20,81141,36,87022,house,0,466,27609,268177,0.196364179486631,0.9324193882006742,1.0724787715211659,0.01603058773838054,0.05824653702123236,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0047,Emma Tran,chris.do@gmail.com,+1-202-555-1046,"14 High St, London, UK",80054513,29,87396,6,96503,48,22213,house,2,499,12183,37565,0.13939997253878736,4.344437941745629,0.23017937266198737,0.02300424695208887,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0048,Ivan Pham,alice.nguyen@gmail.com,+1-202-555-1047,"23 Elm St, Boston, MA",78390948,35,28107,24,27662,72,160386,house,0,822,25038,146287,0.8908101184757928,0.1724714127168196,5.798062323765245,0.013668995070234984,0.271073245210035,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0049,Duy Le,alice.nguyen@gmail.com,+1-202-555-1048,"14 High St, London, UK",27517483,50,99617,17,32341,12,132768,land,0,693,14754,250711,0.14810725077044934,0.2435903229693884,4.105253393525119,0.02705445188179443,1.9331397579283327,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0050,Emma Tran,hanh.vo@gmail.com,+1-202-555-1049,"55 Nguyen Hue, Ho Chi Minh",42751542,27,94400,16,85694,72,24285,house,1,501,34308,148067,0.3634322033898266,3.5286802553014813,0.2833920694564347,0.012607991996058275,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0051,Duy Le,duy.le@gmail.com,+1-202-555-1050,"14 High St, London, UK",52004889,51,43526,23,28264,36,50610,deposit,1,704,39824,253737,0.9149473877682095,0.5584667061845375,1.790617039343271,0.018037750105437775,0.06724404447111416,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0052,Bao Tran,giang.ho@gmail.com,+1-202-555-1051,"19 Pine Ave, San Jose, CA",54801238,25,104247,19,10437,60,114648,car,0,706,32634,281308,0.31304497971164336,0.09103516851580411,10.984765737279774,0.001668633150086805,1.8732538627608855,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0053,Chris Do,ivan.pham@gmail.com,+1-202-555-1052,"78 Oak St, Chicago, IL",13942338,28,130100,2,68568,36,111759,car,0,517,62,147653,0.0004765564950038395,0.6135344804445224,1.6299002450122269,0.014640020496646769,0.6296000619592853,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0054,Duy Le,chris.do@gmail.com,+1-202-555-1053,"55 Nguyen Hue, Ho Chi Minh",59191254,47,38237,8,81092,24,161995,land,1,522,49603,27251,1.297251353401122,0.5005833513380012,1.997669313865708,0.0883655447130387,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0055,Duy Le,chris.do@gmail.com,+1-202-555-1054,"22 Bay St, Toronto, CA",23886054,56,115416,5,96979,60,59090,deposit,1,792,1188,108615,0.010293200249532038,1.641208326281915,0.6093071695934108,0.014004268616480506,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0056,Hanh Vo,hanh.vo@gmail.com,+1-202-555-1055,"22 Bay St, Toronto, CA",76903830,28,42542,22,93141,60,185542,car,0,609,49972,72401,1.174650933195403,0.5019941576570237,1.992055056312451,0.036489821822530466,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0057,Chris Do,emma.tran@gmail.com,+1-202-555-1056,"55 Nguyen Hue, Ho Chi Minh",71474405,34,118604,1,16422,12,93338,house,0,382,1588,147493,0.013389093116589547,0.1759412029398511,5.683716965046542,0.011538396680431913,2.4390761912782977,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0058,Hanh Vo,ivan.pham@gmail.com,+1-202-555-1057,"19 Pine Ave, San Jose, CA",93027504,62,77389,6,78351,60,165935,house,1,696,25823,179874,0.33367791288167137,0.47217886521830554,2.1178415080853834,0.01687384511982606,0.7448424867349652,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0059,Emma Tran,duy.le@gmail.com,+1-202-555-1058,"23 Elm St, Boston, MA",77028593,65,25813,18,85382,60,53769,deposit,1,624,5298,144531,0.20524541897492715,1.5879410068998572,0.629746316553833,0.055128552795473636,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0060,Bao Tran,felix.nguyen@gmail.com,+1-202-555-1059,"78 Oak St, Chicago, IL",42997838,47,145779,21,71322,36,15098,house,1,580,4760,66691,0.032652165263858085,4.723936945290454,0.211687838254673,0.013590206179296202,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0061,Duy Le,giang.ho@gmail.com,+1-202-555-1060,"19 Pine Ave, San Jose, CA",97075874,41,45746,15,82881,72,18570,land,0,699,34170,97338,0.7469505530538026,4.463166397414946,0.22405617692836446,0.025163402264328835,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0062,Hanh Vo,duy.le@gmail.com,+1-202-555-1061,"55 Nguyen Hue, Ho Chi Minh",46976531,36,99505,26,84608,48,79558,car,0,799,36392,207063,0.3657303653082723,1.063475703260501,0.9403129727685213,0.017714352712224782,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0063,Julia Ngo,bao.tran@gmail.com,+1-202-555-1062,"22 Bay St, Toronto, CA",39324281,48,47683,28,47422,36,191005,deposit,1,482,5911,17825,0.1239645156554721,0.24827622313551873,4.027771920205727,0.02762573197452256,1.9756101088763214,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0064,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1063,"21 Königstr, Berlin, DE",91498217,47,141628,4,8814,12,17350,house,1,531,48834,72086,0.34480469963566285,0.5080115273774923,1.9684592693440017,0.005186121387993805,0.6345299618685818,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0065,Emma Tran,ivan.pham@gmail.com,+1-202-555-1064,"44 Maple Dr, Los Angeles, CA",43341373,34,117291,29,48338,60,78843,deposit,1,404,16023,268779,0.13660894697802783,0.6130918407467928,1.6310769994620873,0.006868671367111707,0.5448662351035469,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0066,Giang Ho,ivan.pham@gmail.com,+1-202-555-1065,"23 Elm St, Boston, MA",16870886,22,125545,19,24169,24,28982,land,0,656,15916,38755,0.12677525986697896,0.833931405700061,1.1991393934378254,0.008021360202514625,0.17389344508505872,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0067,Hanh Vo,duy.le@gmail.com,+1-202-555-1066,"22 Bay St, Toronto, CA",52260022,27,79010,19,15804,60,186860,car,0,521,14849,130276,0.18793823566636897,0.08457668842984008,11.823588964818285,0.0033337552208025146,2.2301408085173975,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0068,Bao Tran,alice.nguyen@gmail.com,+1-202-555-1067,"8 Rue Lafayette, Paris, FR",81611196,64,83423,2,16867,48,137658,house,1,488,23060,70025,0.27642256931541326,0.1225282947594755,8.161380209876791,0.004212217653716701,1.9047561659290855,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0069,Emma Tran,ivan.pham@gmail.com,+1-202-555-1068,"55 Nguyen Hue, Ho Chi Minh",27052422,39,104288,19,71251,36,154436,deposit,0,683,8891,40348,0.0852542957962557,0.46136263565489616,2.167492386071744,0.01897816090431735,1.067958644849726,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0070,Ivan Pham,duy.le@gmail.com,+1-202-555-1069,"78 Oak St, Chicago, IL",51664650,42,123096,22,52930,12,144945,car,2,524,21239,132593,0.17254013127965023,0.36517299665390074,2.7384281126014978,0.035832466797992846,1.4384794978330218,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0071,Chris Do,giang.ho@gmail.com,+1-202-555-1070,"10 Broadway, New York, NY",21692935,42,130873,18,56285,60,134149,car,0,555,10499,161218,0.0802228114278722,0.41957077577916785,2.383388114062319,0.007167890499321415,1.2724088302563612,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0072,Felix Nguyen,ivan.pham@gmail.com,+1-202-555-1071,"23 Elm St, Boston, MA",71783038,56,27229,2,75793,12,156554,car,1,542,2571,61080,0.09442138896029621,0.4841332703092832,2.0655469502460377,0.2319616340227978,0.9649365272014169,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0073,Ivan Pham,giang.ho@gmail.com,+1-202-555-1072,"10 Broadway, New York, NY",52813442,23,107945,16,57085,36,9559,house,1,442,18437,32560,0.17079994441613625,5.97185898106434,0.1674520451957578,0.01468983690212963,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0074,Felix Nguyen,julia.ngo@gmail.com,+1-202-555-1073,"44 Maple Dr, Los Angeles, CA",39717669,24,38643,29,64851,72,174167,car,0,369,33613,49060,0.8698341226095058,0.37234952660377474,2.685648640730248,0.02330844741145357,0.21941393429274947,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0075,Felix Nguyen,duy.le@gmail.com,+1-202-555-1074,"44 Maple Dr, Los Angeles, CA",30421841,33,60991,22,13172,72,150054,house,0,755,38155,198948,0.6255841025725005,0.08778173190984521,11.391891891891026,0.002999531807019077,1.0246470644902037,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0076,Chris Do,giang.ho@gmail.com,+1-202-555-1075,"44 Maple Dr, Los Angeles, CA",60804989,42,128679,4,85858,72,149970,house,0,350,17667,259482,0.13729512974144858,0.5725011669000429,1.7467213305690588,0.009267030534940827,0.6442001286078884,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0077,Duy Le,felix.nguyen@gmail.com,+1-202-555-1076,"8 Rue Lafayette, Paris, FR",70283258,51,56314,29,47634,72,83539,car,0,479,16187,62284,0.28744184394643807,0.5702007445624131,1.7537683167485043,0.011748114737438878,0.5371037618739348,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0078,Hanh Vo,felix.nguyen@gmail.com,+1-202-555-1077,"55 Nguyen Hue, Ho Chi Minh",94627547,43,124602,29,19745,48,161767,house,0,667,39373,102915,0.3159901125182556,0.12205826899182082,8.192808305899813,0.0033013448151562054,1.8015624739272975,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0079,Giang Ho,felix.nguyen@gmail.com,+1-202-555-1078,"10 Broadway, New York, NY",49343672,40,82876,5,82267,24,81309,car,0,372,34060,109706,0.4109754331772719,1.011782213531085,0.9883549904578872,0.04136048634735992,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0080,Ivan Pham,chris.do@gmail.com,+1-202-555-1079,"22 Bay St, Toronto, CA",24461934,63,54080,24,74789,72,17401,deposit,1,661,41606,114620,0.7693417159763172,4.297971380954871,0.23266790570805554,0.019207398504006382,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0081,Alice Nguyen,felix.nguyen@gmail.com,+1-202-555-1080,"22 Bay St, Toronto, CA",84941036,28,66780,12,10037,60,182300,house,0,703,45305,80847,0.678421683138654,0.05505759736697721,18.162797648698,0.002504991514383689,0.9116189621089312,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0082,Emma Tran,duy.le@gmail.com,+1-202-555-1081,"19 Pine Ave, San Jose, CA",66678786,46,91346,18,23339,72,53030,house,0,665,41062,26028,0.4495215991942674,0.44010937205354633,2.2721624748274443,0.0035486258596246372,0.7002979647081087,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0083,Felix Nguyen,julia.ngo@gmail.com,+1-202-555-1082,"55 Nguyen Hue, Ho Chi Minh",73023858,45,120644,13,6496,48,27564,house,0,468,46825,162295,0.38812539372036414,0.23566971411985793,4.243226600984568,0.001121757678214522,1.4030228782215404,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0084,Bao Tran,felix.nguyen@gmail.com,+1-202-555-1083,"22 Bay St, Toronto, CA",18750396,42,100752,24,30722,12,127404,land,0,310,20833,113637,0.20677505161187662,0.24113842579510658,4.146995638304663,0.025410579109628535,1.80584379909722,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0085,Julia Ngo,emma.tran@gmail.com,+1-202-555-1084,"78 Oak St, Chicago, IL",38112997,57,141653,30,14498,48,52861,car,0,788,19733,109255,0.13930520356081313,0.2742664724466001,3.6460891157398505,0.0021322645242979115,1.8739052122999997,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0086,Giang Ho,ivan.pham@gmail.com,+1-202-555-1085,"21 Königstr, Berlin, DE",79105951,33,133468,24,72441,36,172760,car,0,479,16077,86794,0.12045583960200108,0.41931581384579525,2.384837315884618,0.015076647585519295,1.2180255742875719,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0087,Chris Do,hanh.vo@gmail.com,+1-202-555-1086,"10 Broadway, New York, NY",84903381,63,119169,28,54643,72,93200,house,0,743,11761,279509,0.098691773867364,0.5862982832617962,1.7056164559046594,0.006368523320200794,0.635977916201452,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
APP_0088,Chris Do,ivan.pham@gmail.com,+1-202-555-1087,"21 Königstr, Berlin, DE",49169499,35,100388,29,98120,36,8864,car,0,408,37441,187041,0.37296290393273723,11.069494584836296,0.0903383611903782,0.027150212729408086,0.0,dzoan,daon@gmai.com,False,2025-10-19 18:47:05
