application_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,DTI,LTV,CCR,ITI,CWI,session_user_name,session_user_email,session_flagged,created_at
APP_0013,53,76148,3,76138,60,190220,car,0,492,37197,63721,0.48848295424698623,0.40026285353800656,2.4983582442406878,0.01666447794617719,0.7664357825736786,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0014,54,75798,8,44815,36,187738,deposit,0,411,16536,170526,0.21815879046940265,0.23871033035400271,4.189177730670441,0.016423403138295406,1.7856229083575261,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0015,52,77244,7,5618,60,77270,land,1,605,12343,162324,0.15979234633110453,0.07270609550925232,13.754004983977614,0.00121217613447998,2.33735830726092,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0016,55,126752,19,96792,48,157817,car,2,309,46519,124888,0.36700801565261004,0.6133179568740972,1.630475659145367,0.01590901918674241,0.39908603856516506,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0017,43,65151,21,20767,24,125633,land,0,465,24131,227982,0.3703857193289379,0.1652989262375318,6.049646073096449,0.013281325944814348,1.5766191483969587,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0018,26,45871,21,61624,24,100038,deposit,1,549,2428,206510,0.05293104575875711,0.6160059177512484,1.6233610281708162,0.0559758162359579,0.5903658770645057,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0019,57,66786,28,22239,12,34866,car,2,829,24738,164469,0.3704069715209719,0.6378420237480458,1.5677863213273273,0.02774907914601166,0.3574743095734849,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0020,40,27839,23,93637,12,80261,land,0,648,23038,220473,0.8275440928193962,1.166656283873847,0.8571504853850416,0.2802932336895289,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0021,43,38267,9,75140,36,133168,deposit,0,784,43198,231301,1.1288577625630145,0.5642496695902878,1.7722651051370537,0.05454365960655891,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0022,37,36255,3,81414,36,197433,land,0,488,35577,174411,0.9812991311542966,0.4123626749327599,2.4250497457439453,0.062377603087494654,0.026649668393760872,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0023,29,121444,18,46047,12,8938,car,0,547,9567,87625,0.07877704950429762,5.151823674199468,0.19410602210784214,0.03159686768947167,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0024,61,115294,27,49401,36,145809,house,1,531,7522,229942,0.06524190330806404,0.3388062465279898,2.951539442521347,0.011902180512098376,1.8242172949105213,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0025,55,112096,29,65258,48,170496,house,0,788,30179,218108,0.26922459320582115,0.3827538475975954,2.612645192926498,0.012128369135725903,1.178481446875554,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0026,49,82734,6,79552,24,190629,deposit,0,827,2368,295190,0.028621848333212116,0.41731321047689274,2.3962816773933726,0.040064141302590416,1.356317514992594,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0027,38,114632,7,85463,36,89370,land,0,829,15950,53437,0.1391409030637157,0.95628286897168,1.0457156898306748,0.020709507137241415,0.03935476746347363,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0028,57,45158,1,6694,36,30747,car,0,713,6910,131588,0.15301829133265085,0.21771229713467272,4.593217806990649,0.004117641269305001,1.9877501257269912,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0029,44,137577,4,68038,48,60025,car,1,576,1028,278025,0.007472179216002621,1.133494377342755,0.8822275787060042,0.010303018188387542,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0030,40,87630,16,15368,36,171302,land,0,597,45941,159229,0.5242610977975519,0.08971290469463235,11.146668401873299,0.004871492512575899,1.2991769502288926,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0031,40,142256,16,32353,60,176563,land,0,839,4491,283360,0.03156984591159578,0.18323771118524163,5.45739189565093,0.0037904669515357947,2.3729316876314224,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0032,30,44039,11,83795,24,130318,land,0,456,462,13616,0.010490701423737812,0.6430040362804782,1.5552001909421618,0.07928105391102833,0.5493757515086047,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0033,25,87166,9,28798,36,31566,car,0,490,46644,20199,0.535116903379752,0.9123107140594021,1.0961177859573201,0.009177253108118011,0.044683533976152025,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0034,45,112040,24,80697,36,31408,land,0,793,9416,240848,0.08404141378079182,2.569313550687641,0.3892090164442248,0.02000699155008075,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0035,60,86953,13,48985,24,99809,car,0,512,40827,113945,0.4695295159453904,0.49078740394152337,2.0375421047258953,0.02347292981934608,0.5503854625210002,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0036,23,80769,24,27100,60,120945,deposit,0,429,1564,160866,0.019363864849137425,0.2240687915994855,4.462915129151127,0.005592079469340134,2.2827185440464572,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0037,58,45776,28,36753,24,14216,house,0,608,7677,134122,0.1677079692415203,2.5853263927966665,0.3867983565967299,0.03345366567494232,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0038,57,72627,9,55423,24,139730,house,1,478,5531,128308,0.0761562504302797,0.3966435268016862,2.5211554769680005,0.031796599977562255,1.405309979520657,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0039,33,54845,6,77688,60,112545,car,0,789,35313,282447,0.6438690856048748,0.6902838864454157,1.4486793327154586,0.02360835080642532,0.15978858103015864,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0040,48,62689,28,62571,72,10362,land,0,799,31007,37280,0.4946162803681588,6.038506079906771,0.16560387399913434,0.013862745723405746,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0041,28,110462,19,93656,60,26370,land,0,468,23775,233942,0.21523238760840638,3.55161167993919,0.281562313145978,0.014130953027351522,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0042,54,103785,8,87435,72,95229,car,1,591,12081,268000,0.11640410463939763,0.9181551838200451,1.0891405043746658,0.011700871994827016,0.078764183775848,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0043,51,100899,18,76568,72,146736,deposit,0,841,4442,200649,0.04402422224204359,0.5218078726420202,1.916414167798533,0.01053969260775294,0.8760697468096319,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0044,36,70226,15,62295,36,166476,car,0,708,28460,124552,0.40526300800272824,0.3741980826064996,2.6723814110281294,0.024640683886574418,0.9946270898670359,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0045,23,144961,27,32536,60,90809,house,0,418,11535,56404,0.07957312656507558,0.35829047781607154,2.79103147283001,0.0037407762547004035,1.6485134987605126,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0046,63,35956,7,44194,24,64708,house,0,624,29509,207948,0.8206975191900985,0.6829758298819206,1.4641806580078414,0.05121305669679302,0.08322874352478524,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0047,40,67823,29,16294,36,193915,deposit,1,640,34373,145951,0.5068044763575703,0.08402650645901512,11.901006505461403,0.0066734162614235865,1.3552620803685953,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0048,60,39750,28,40547,48,96041,house,0,659,42471,53318,1.0684528301886524,0.4221842754656821,2.3686339309936035,0.02125104821758609,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0049,50,67367,5,93014,72,68554,deposit,1,313,24699,114298,0.3666335149257,1.3567990197508335,0.7370288343690118,0.019176467871408098,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0050,55,145237,4,45458,72,92924,car,1,464,237,288849,0.0016318155841830828,0.48919547156815796,2.0441726428790963,0.004347109284151682,1.0424687456879014,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0051,54,70782,15,15804,36,10321,house,0,770,14033,86961,0.19825661891441046,1.5312469721924686,0.6530625158187388,0.00620214178728772,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0052,29,138572,1,66933,48,65970,car,1,432,42668,61748,0.30791213232110165,1.0145975443383202,0.9856124781497768,0.010062909534183958,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0053,37,86883,8,96448,24,106986,land,0,464,26662,207772,0.3068724606654891,0.9015011309890929,1.109260948905098,0.04625377423085271,0.07573177265995798,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0054,41,112463,13,87411,60,184340,car,1,477,30955,67867,0.2752460809332823,0.474183573830962,2.1088878974041925,0.012954038216797581,0.8036708494493532,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0055,42,82177,29,31037,48,149739,deposit,0,397,22891,276773,0.2785572605473517,0.2072739900760643,4.824532010181241,0.007868432367367851,1.7157192727046744,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0056,22,58233,29,48120,48,158008,land,0,385,8137,259105,0.13973176721102915,0.30454154220039303,3.283624272651636,0.017215324643743195,1.794842455408233,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0057,45,120528,4,55446,60,112621,car,0,490,44835,295223,0.3719882516925497,0.4923238117224985,2.0311834938498357,0.007667098101558067,0.647595348798437,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0058,27,146147,26,28544,48,29232,land,0,780,38646,274648,0.2644323865696849,0.9764641488779086,1.024103139013417,0.004068962528510841,0.017729488440329236,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0059,53,57940,2,30525,12,83057,deposit,0,300,49759,80691,0.8588022091818975,0.3675186919826099,2.7209500409499516,0.043903175695339615,0.2429943438904625,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0060,51,122343,22,27482,24,199430,car,1,455,42774,71522,0.3496235992251265,0.1378027378027371,7.256749872643648,0.00935961463496573,1.6822582564374173,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0061,61,57642,25,99485,24,16480,house,0,333,14556,109365,0.25252420110335777,6.036711165048177,0.16565311353470205,0.07191298589848626,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0062,53,114611,26,75871,60,176806,car,0,608,12713,146242,0.11092303531074582,0.42912005248690416,2.3303501996810065,0.011033117821549244,1.1827837175061495,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0063,37,123625,6,84881,12,139423,deposit,0,437,12423,265198,0.10048938321536824,0.6088019910631631,1.6425701864963695,0.05721671721801543,0.5779987047827824,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0064,63,81170,26,82574,24,62510,house,0,735,45939,222713,0.5659603301712385,1.3209726443768786,0.7570179475379567,0.04238737628668145,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0065,39,117114,3,96118,48,157373,deposit,0,621,27846,196886,0.2377683282955049,0.6107655061541649,1.637289581555987,0.01709836854083712,0.4857623031092909,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0066,35,59030,15,15001,60,168684,land,1,731,22722,264726,0.38492292054886695,0.08892959616798221,11.244850343309697,0.004235417019523895,1.6811355694900856,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0067,60,34906,14,88755,48,16298,land,0,649,48413,197307,1.3869535323439701,5.445760215977086,0.18362909131879687,0.052972626481448036,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0068,37,37048,9,11323,72,28432,car,0,541,30171,119925,0.8143759447203409,0.39824845244793194,2.510995319261458,0.0042448685188593285,0.28047707866991795,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0069,24,80877,0,50164,72,135823,deposit,0,773,45471,129770,0.562224118105264,0.3693336180175643,2.7075791404193703,0.008614590331151462,0.7475369641021569,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0070,41,137825,23,61471,12,199828,house,0,561,49232,159935,0.3572066025757275,0.30761955281541975,3.2507686551381427,0.037167301526620095,1.3351727398677404,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0071,56,40947,10,38996,72,12601,car,0,822,3972,35743,0.09700344347571015,3.094675025791358,0.32313570622627136,0.013227125579494846,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0072,29,81972,19,18886,48,135811,car,1,847,18076,225097,0.22051432196359463,0.13906090081068442,7.19109393201275,0.004799911351743662,2.013269092438907,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0073,41,113004,12,23268,48,34212,car,0,623,36706,199305,0.32482036034122397,0.6801122413188156,1.4703455389375335,0.004289671161993352,0.31756773149500545,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0074,26,50295,11,83343,12,132824,car,2,671,40657,222029,0.8083706133810358,0.6274694332349529,1.59370313043685,0.1380902674106987,0.11377096671937624,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0075,51,115202,26,35278,48,127676,house,0,440,7424,164843,0.06444332563670714,0.27630878160343153,3.619139406995759,0.006379735884082007,2.0311624486470388,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0076,41,63244,2,34481,60,25364,house,0,748,15919,237058,0.2517076718740078,1.3594464595489135,0.7355935152692574,0.009086764488706378,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0077,35,126082,22,92719,48,138699,house,1,669,27408,285427,0.21738233847813154,0.6684907605678436,1.4959069877802662,0.015320551968505222,0.38810556710895977,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0078,30,97402,22,18667,12,180230,land,1,796,39960,175280,0.4102585162522288,0.10357321200687952,9.655006160603758,0.015970753508179353,1.585980192066935,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0079,45,93363,11,91950,48,173781,car,1,446,5648,138871,0.06049505692833285,0.5291142299791086,1.88995106035887,0.020518031768045914,0.8361134202990457,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0080,50,47096,7,92492,72,13567,land,2,733,30036,40338,0.6377611686767318,6.817424633300891,0.14668295636379203,0.0272764377249287,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0081,62,82900,0,61863,60,55215,land,1,558,14822,235816,0.17879372738238625,1.120402064656323,0.8925367343969596,0.012437273823676761,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0082,40,132076,28,20725,12,54238,land,1,401,10817,272152,0.08189981525788122,0.3821121722777318,2.6170325693605494,0.013076435788405137,1.4845979006640044,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0083,28,27440,28,19806,72,95032,land,0,394,25769,212852,0.9391034985422398,0.20841400791312178,4.79814197717839,0.010024902818130564,0.14461445256318328,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0084,57,119814,7,32048,72,35460,land,1,609,20701,261016,0.17277613634466613,0.9037789058093373,1.106465302046895,0.0037150175363891134,0.08807063850451372,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0085,48,86595,0,59854,24,172034,land,0,475,31785,259747,0.36705352503030925,0.347919597288906,2.8742272863968514,0.028799776737256477,1.1862855542169104,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0086,51,114932,3,19593,60,157139,land,0,356,15881,241448,0.1381773570459042,0.12468578774206197,8.020160261317407,0.00284124525801826,2.2630968234702555,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0087,25,107912,2,48287,36,163203,land,0,534,41163,155835,0.38144969975535264,0.2958707866889684,3.379853790875321,0.012429623725983068,1.3066180089136978,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0088,34,79011,24,15971,48,46055,car,2,659,3905,38960,0.04942349799394958,0.3467810226902541,2.8836641412558457,0.004211175237115473,1.7905668703492927,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0089,54,63583,26,56326,36,10797,house,2,475,43093,10941,0.677744051082826,5.216819486894025,0.19168767531867714,0.024607381077766464,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0090,57,103413,4,7009,60,182842,deposit,0,825,1491,69275,0.014417916509529609,0.03833364325483184,26.08674561277984,0.0011296129757836888,2.843403394510778,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0091,40,42528,22,72358,72,63470,car,1,728,36794,134997,0.8651711813393326,1.1400346620450428,0.8771663119489085,0.023630836677206564,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0092,56,98012,5,10262,60,134003,land,1,582,17323,225644,0.176743664041136,0.07658037506622929,13.058175794190893,0.0017450244187495513,2.280633170926454,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0093,58,36836,11,23508,72,182611,house,0,814,19166,142184,0.5203062221739462,0.12873266123070282,7.768036413135623,0.008863611684098611,1.2538245636920893,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0094,38,106230,17,21590,72,14943,car,0,538,951,16710,0.008952273369104688,1.4448236632536007,0.6921259842519364,0.0028227535640303445,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0095,60,103593,21,83944,12,9050,land,0,376,35105,71000,0.3388742482600143,9.275580110496213,0.10780996855046092,0.06752708515778402,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0096,33,35555,26,10071,24,9042,land,1,319,8274,293975,0.23270988609196366,1.1138022561378993,0.89782543938031,0.011802137532906874,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0097,31,119685,1,45779,60,38014,land,0,815,32957,296526,0.27536449847516165,1.2042668490555795,0.8303807422617177,0.006374928631997415,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0098,51,76975,5,61158,48,17918,car,2,827,36259,119371,0.4710490418967136,3.413215760687386,0.2929788416887359,0.016552452094490928,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0099,49,123360,8,54019,12,165436,deposit,0,706,42261,243445,0.34258268482489995,0.32652506105079715,3.0625520650141054,0.03649143428143778,1.328262258605098,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0100,27,30201,9,69667,12,124337,land,2,356,35404,218600,1.1722790636071265,0.5603078729581656,1.78473308740147,0.19223149342238147,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0101,57,47432,29,81294,48,196168,deposit,0,461,15075,280067,0.3178234103558712,0.41441009746747476,2.41306861514992,0.03570637965855711,0.9639623288161361,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0102,29,86748,23,42394,48,161884,land,1,322,36929,267395,0.4257043390049289,0.26187887623236233,3.8185592300796385,0.010181310615978732,1.2716992760056807,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0103,56,48528,9,83680,24,192932,land,0,328,41297,192335,0.8509932410154787,0.43372794559741035,2.305592734225594,0.07184855478324507,0.1945421418806978,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0104,21,66232,29,35209,24,53802,deposit,0,435,15857,124442,0.23941599226959415,0.6544180513735428,1.5280752080433548,0.022150043281276687,0.40164555811671815,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0105,56,107574,14,98520,12,63257,house,1,614,6208,191731,0.057709111867179266,1.557456091815901,0.6420726755988566,0.07631955676386261,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0106,55,43065,15,52929,48,171086,deposit,1,336,44500,102548,1.0333217229768714,0.3093707258337894,3.232367889058867,0.025605189828793732,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0107,55,109712,13,74921,12,55017,deposit,1,841,7396,110946,0.06741286276797372,1.361779086464159,0.7343334979511654,0.056907327057626564,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0108,50,37925,4,88125,48,18988,land,0,550,29691,186534,0.7828872775214033,4.641089108910647,0.21546666666666422,0.04840969017697306,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0109,41,46898,28,80301,36,136472,land,0,445,11814,175705,0.25190839694655953,0.5884064130371023,1.69950561014182,0.04756244047232985,0.5232942732358838,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0110,52,98455,0,85857,36,161785,land,0,583,6301,178486,0.06399878116906135,0.5306857866922118,1.8843542168955136,0.0242234184815438,0.8277566248924976,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0111,33,124185,5,55968,60,193893,car,0,734,38820,121555,0.31259813987196267,0.2886540514613716,3.464354631217777,0.007511374159394821,1.466941584659989,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0112,55,46324,6,9130,48,186136,deposit,0,471,7185,128650,0.15510318625334266,0.04905015687454308,20.38729463307553,0.004106042943816738,2.4103634774687466,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0113,45,62499,8,51842,60,31084,house,1,326,33511,12955,0.5361845789532547,1.6678033715094045,0.5995910651595117,0.01382475452917517,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0114,41,140640,3,22242,60,156244,car,1,328,34654,184514,0.246402161547211,0.142354266403829,7.024727992086727,0.0026358077360197603,1.9389599129889934,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0115,43,148710,0,89466,72,170456,land,1,768,3011,176977,0.02024746150225257,0.524862721171443,1.9052600988084645,0.008355748324363303,0.8869308798083315,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0116,46,97632,20,27490,60,142039,deposit,1,361,8647,281260,0.08856727302523672,0.1935383943846395,5.1669334303381165,0.00469279198069307,2.2051065012193627,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0117,22,80879,29,26666,48,165401,car,1,649,39718,156241,0.49107926655868034,0.16122030701144394,6.20269256731395,0.0068687998943494115,1.2806171296542628,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0118,27,68358,3,28691,36,168892,car,0,511,25364,145615,0.37104654905058115,0.1698777917248883,5.886584643267718,0.011658799587467048,1.5663246828131512,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0119,31,101556,8,66043,24,93737,house,0,727,6067,29627,0.05974043877269625,0.7045563651492932,1.4193328588949408,0.027096298264523824,0.3942817299127722,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0120,26,98864,15,59267,48,15709,house,0,333,49588,67055,0.5015779252306147,3.7728053981791474,0.2650547522229864,0.012489168621954714,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0121,40,61844,27,95139,12,95589,house,1,793,13249,108030,0.214232585214407,0.9952923453535344,1.0047299214832928,0.12819756159593793,0.0037166181760823606,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0122,50,27850,20,44544,72,46742,house,0,684,200,119389,0.007181328545780711,0.9529759103161836,1.049344468390781,0.022214242967973138,0.04899010955139337,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0123,49,43937,22,31816,72,29836,deposit,0,547,46208,115178,1.051687643671597,1.0663627832148723,0.937767161176737,0.010057329560114289,0.0,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0124,41,144819,17,9679,12,31985,deposit,0,413,828,124291,0.005717481822136559,0.30261059871813967,3.3045769191028715,0.005569596070033024,2.0802062701712414,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0125,58,77269,12,5672,60,141895,deposit,0,837,27667,232986,0.358060800579788,0.03997321963423631,25.01674894216766,0.0012234315615804081,1.8488364684298861,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0126,45,85287,5,40493,12,104869,house,0,466,49654,48021,0.5821989283243567,0.38612936139373516,2.589805645420132,0.03956542810024301,0.6642225024125333,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0127,24,83388,25,92952,60,111649,house,1,569,28890,106355,0.34645272701107654,0.8325376850665851,1.2011468284705955,0.01857821269216388,0.1314589612173414,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
APP_0128,54,122841,24,54756,12,151076,car,0,516,29231,57232,0.23795801076187723,0.3624400963753319,2.7590766308714523,0.037145578427558494,1.3404902550115951,test,dzoannguyen@gmail.com,False,2025-10-19 14:58:45
