application_id,customer_name,email,phone,address,national_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,DTI,LTV,CCR,ITI,CWI,session_user_name,session_user_email,session_flagged,created_at
APP_0064,Alice Nguyen,emma.tran@gmail.com,+1-202-555-1063,"8 Rue Lafayette, Paris, FR",91498217,47,141627,3,8814,12,17350,house,1,530,48833,72086,0.34480007343232333,0.5080115273774923,1.9684592693440017,0.005186158006162572,0.6345344421580879,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0065,Bao Tran,julia.ngo@gmail.com,+1-202-555-1064,"8 Rue Lafayette, Paris, FR",43341373,33,117290,28,48338,60,78843,deposit,1,404,16023,268779,0.13661011168897488,0.6130918407467928,1.6310769994620873,0.0068687299285523,0.5448655000812572,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0066,Julia Ngo,julia.ngo@gmail.com,+1-202-555-1065,"21 Königstr, Berlin, DE",16870886,22,125545,18,24169,24,28982,land,0,655,15916,38755,0.12677525986697896,0.833931405700061,1.1991393934378254,0.008021360202514625,0.17389344508505872,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0067,Chris Do,bao.tran@gmail.com,+1-202-555-1066,"21 Königstr, Berlin, DE",52260022,27,79009,19,15804,60,186860,car,0,521,14848,130276,0.18792795757445116,0.08457668842984008,11.823588964818285,0.0033337974154287065,2.230169034932218,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0068,Duy Le,bao.tran@gmail.com,+1-202-555-1067,"23 Elm St, Boston, MA",81611196,63,83422,2,16867,48,137658,house,1,488,23060,70025,0.27642588286063297,0.1225282947594755,8.161380209876791,0.004212268146604114,1.9047474433025622,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0069,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1068,"14 High St, London, UK",27052422,39,104287,18,71250,36,154436,deposit,0,683,8891,40348,0.08525511329312296,0.461356160480714,2.167522807017513,0.01897807652546982,1.0679855178329491,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0070,Felix Nguyen,felix.nguyen@gmail.com,+1-202-555-1069,"23 Elm St, Boston, MA",51664650,42,123095,21,52930,12,144945,car,2,524,21238,132592,0.17253340915552887,0.36517299665390074,2.7384281126014978,0.03583275789403085,1.4384911837625707,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0071,Hanh Vo,ivan.pham@gmail.com,+1-202-555-1070,"8 Rue Lafayette, Paris, FR",21692935,41,130872,17,56284,60,134149,car,0,555,10499,161218,0.08022342441469466,0.41956332138144586,2.3834304598109166,0.007167817918661173,1.2724469308853124,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0072,Duy Le,alice.nguyen@gmail.com,+1-202-555-1071,"10 Broadway, New York, NY",71783038,55,27229,2,75792,12,156554,car,1,542,2570,61080,0.0943846634103311,0.48412688273694393,2.0655742030820923,0.23195857356030095,0.9650003405854749,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0073,Julia Ngo,ivan.pham@gmail.com,+1-202-555-1072,"21 Königstr, Berlin, DE",52813442,23,107945,15,57085,36,9559,house,1,442,18436,32560,0.17079068043911091,5.97185898106434,0.1674520451957578,0.01468983690212963,0.0,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0074,Felix Nguyen,alice.nguyen@gmail.com,+1-202-555-1073,"78 Oak St, Chicago, IL",39717669,24,38642,28,64851,72,174167,car,0,369,33613,49060,0.8698566326794455,0.37234952660377474,2.685648640730248,0.023309050600921283,0.21937599022395285,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0075,Felix Nguyen,felix.nguyen@gmail.com,+1-202-555-1074,"10 Broadway, New York, NY",30421841,33,60991,21,13172,72,150054,house,0,754,38154,198947,0.625567706710816,0.08778173190984521,11.391891891891026,0.002999531807019077,1.0246919343038532,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0076,Bao Tran,duy.le@gmail.com,+1-202-555-1075,"14 High St, London, UK",60804989,42,128678,4,85857,72,149970,house,0,350,17666,259481,0.13728842537185737,0.5724944988997762,1.74674167511092,0.009266994616925676,0.6442226863754144,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0077,Julia Ngo,bao.tran@gmail.com,+1-202-555-1076,"14 High St, London, UK",70283258,50,56314,28,47634,72,83539,car,0,478,16187,62284,0.28744184394643807,0.5702007445624131,1.7537683167485043,0.011748114737438878,0.5371037618739348,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0078,Giang Ho,felix.nguyen@gmail.com,+1-202-555-1077,"8 Rue Lafayette, Paris, FR",94627547,42,124602,28,19745,48,161767,house,0,667,39373,102915,0.3159901125182556,0.12205826899182082,8.192808305899813,0.0033013448151562054,1.8015624739272975,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0079,Emma Tran,chris.do@gmail.com,+1-202-555-1078,"44 Maple Dr, Los Angeles, CA",49343672,40,82875,5,82266,24,81309,car,0,372,34059,109706,0.4109683257918502,1.0117699147695702,0.9883670045948388,0.041360482652876444,0.0,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0080,Emma Tran,chris.do@gmail.com,+1-202-555-1079,"78 Oak St, Chicago, IL",24461934,62,54080,24,74789,72,17401,deposit,1,660,41606,114620,0.7693417159763172,4.297971380954871,0.23266790570805554,0.019207398504006382,0.0,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0081,Alice Nguyen,hanh.vo@gmail.com,+1-202-555-1080,"55 Nguyen Hue, Ho Chi Minh",84941036,28,66780,12,10037,60,182300,house,0,703,45305,80847,0.678421683138654,0.05505759736697721,18.162797648698,0.002504991514383689,0.9116189621089312,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
APP_0082,Ivan Pham,emma.tran@gmail.com,+1-202-555-1081,"14 High St, London, UK",66678786,46,91346,17,23338,72,53030,house,0,664,41061,26028,0.4495106518074086,0.4400905148029335,2.2722598337474387,0.0035484738125849337,0.7003654866112762,dzoannguyen@gmail.com,dzoan@gmail.com,False,2025-10-19 22:31:07
