application_id,customer_name,email,phone,address,national_id,age,income,employment_length,loan_amount,loan_duration_months,collateral_value,collateral_type,co_loaners,credit_score,existing_debt,assets_owned,current_loans,customer_type,DTI,LTV,CCR,ITI,CWI,currency_code,session_user_name,session_user_email,session_flagged,created_at
APP_0011,Ivan Pham,duy.le@gmail.com,+1-202-555-1010,"14 High St, London, UK",25685067,37,1451712000.0,9,2096304000.0,60,3385776000.0,car,0,630,716856000.0,6952032000.0,3,bank,0.49380042322443307,0.6191502332109345,1.6151168914432072,0.024067032579063286,0.31137191011606324,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0012,Felix Nguyen,duy.le@gmail.com,+1-202-555-1011,"23 Elm St, Boston, MA",30669042,51,2933952000.0,15,289104000.0,48,469512000.0,deposit,2,504,125496000.0,1631280000.0,2,bank,0.04277370590929878,0.6157542299238044,1.624024572472055,0.0020528624871417366,0.5973327289290878,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0013,Bao Tran,julia.ngo@gmail.com,+1-202-555-1012,"10 Broadway, New York, NY",35136775,49,3110688000.0,25,380136000.0,60,988920000.0,real_estate,0,567,802728000.0,896208000.0,2,bank,0.2580548097398369,0.3843950976823108,2.601489993054953,0.002036719851008638,1.1882177975969692,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0014,Ivan Pham,hanh.vo@gmail.com,+1-202-555-1013,"78 Oak St, Chicago, IL",21863999,31,729648000.0,11,1276224000.0,48,3852408000.0,real_estate,0,640,1190784000.0,4930584000.0,2,bank,1.6319978948752834,0.33127955294454586,3.0185986159168983,0.03643948862937363,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0015,Hanh Vo,giang.ho@gmail.com,+1-202-555-1014,"19 Pine Ave, San Jose, CA",11616527,32,919248000.0,14,1789896000.0,36,2529600000.0,car,0,443,63072000.0,6276408000.0,1,bank,0.0686126050858945,0.7075806451612836,1.4132664691132701,0.054086963835603616,0.3849111800727808,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0016,Duy Le,alice.nguyen@gmail.com,+1-202-555-1015,"8 Rue Lafayette, Paris, FR",70989279,23,2597232000.0,1,1965000000.0,72,751176000.0,real_estate,1,458,787872000.0,1127352000.0,2,non-bank,0.3033506440702997,2.615898271510188,0.3822778625954152,0.01050798183076728,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0017,Giang Ho,duy.le@gmail.com,+1-202-555-1016,"10 Broadway, New York, NY",97237891,27,3597312000.0,3,1123392000.0,36,4762080000.0,car,0,530,1134600000.0,5166576000.0,3,bank,0.31540216695132156,0.23590363874609296,4.239018971115958,0.008674625201391015,1.5692961394644145,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0018,Julia Ngo,hanh.vo@gmail.com,+1-202-555-1017,"44 Maple Dr, Los Angeles, CA",20964925,40,671880000.0,1,1601232000.0,72,1413048000.0,car,0,442,1016616000.0,4003896000.0,1,non-bank,1.5130916235041432,1.1331759430677322,0.882475493869707,0.0331001567735662,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0019,Julia Ngo,emma.tran@gmail.com,+1-202-555-1018,"21 Königstr, Berlin, DE",36688168,42,2597040000.0,2,1381056000.0,72,210456000.0,deposit,1,716,470976000.0,6016920000.0,0,bank,0.18135107661029312,6.562207777396902,0.15238773807868497,0.007385844397108534,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0020,Hanh Vo,alice.nguyen@gmail.com,+1-202-555-1019,"10 Broadway, New York, NY",55569693,28,1009560000.0,26,2312256000.0,48,4450536000.0,car,1,357,124704000.0,1123584000.0,1,bank,0.12352311898252412,0.5195455109227265,1.924759196213548,0.04771583660108887,0.8105300559894923,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0021,Ivan Pham,alice.nguyen@gmail.com,+1-202-555-1020,"23 Elm St, Boston, MA",93475211,39,2550360000.0,25,1611336000.0,60,268392000.0,deposit,2,754,1108680000.0,7032240000.0,0,bank,0.43471509904483663,6.003666279173209,0.166564887770146,0.010530121237610438,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0022,Alice Nguyen,bao.tran@gmail.com,+1-202-555-1021,"44 Maple Dr, Los Angeles, CA",72483618,47,2469936000.0,24,1070400000.0,24,2741856000.0,deposit,0,491,1105584000.0,4549008000.0,1,bank,0.44761645645878645,0.3903924932600365,2.5615246636770728,0.018057148038710814,0.8625605270489604,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0023,Hanh Vo,emma.tran@gmail.com,+1-202-555-1022,"23 Elm St, Boston, MA",78956930,31,871320000.0,1,2331168000.0,60,4768128000.0,deposit,0,608,694752000.0,6101376000.0,3,bank,0.7973557361244789,0.4889063380848812,2.04538154264298,0.044590735894219566,0.2118405731779465,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0024,Chris Do,hanh.vo@gmail.com,+1-202-555-1023,"23 Elm St, Boston, MA",62300494,35,2642184000.0,2,364536000.0,60,2854536000.0,real_estate,0,386,1174656000.0,2759256000.0,0,bank,0.44457766756591865,0.12770411723656558,7.830601092895659,0.0022994613546591324,1.4534778413313383,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0025,Alice Nguyen,ivan.pham@gmail.com,+1-202-555-1024,"23 Elm St, Boston, MA",47533220,37,3291096000.0,8,2364816000.0,72,2886000000.0,deposit,1,511,5520000.0,6805920000.0,3,bank,0.0016772528057522357,0.8194095634095566,1.2203909310491685,0.009979856760851172,0.22002127974172245,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0026,Giang Ho,julia.ngo@gmail.com,+1-202-555-1025,"14 High St, London, UK",27979808,43,3190320000.0,16,471144000.0,24,1980696000.0,land,0,715,739920000.0,4599480000.0,1,non-bank,0.23192657789814014,0.2378679009802586,4.204014059395639,0.006153301235983192,1.756120228163299,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0027,Duy Le,giang.ho@gmail.com,+1-202-555-1026,"14 High St, London, UK",87788293,37,686976000.0,10,777144000.0,60,776784000.0,deposit,1,448,46248000.0,1123464000.0,4,bank,0.06732112912241241,1.0004634492986157,0.9995367653870788,0.018854224892548902,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0028,Emma Tran,felix.nguyen@gmail.com,+1-202-555-1027,"8 Rue Lafayette, Paris, FR",82371206,53,1337736000.0,14,1992936000.0,36,2830944000.0,car,0,372,1122816000.0,6663384000.0,3,non-bank,0.8393404976766566,0.703982841059372,1.420489167740442,0.041382853815547,0.0675555804215396,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0029,Ivan Pham,giang.ho@gmail.com,+1-202-555-1028,"23 Elm St, Boston, MA",12259119,35,1322472000.0,5,1792944000.0,24,4326768000.0,deposit,0,587,816480000.0,5778672000.0,1,non-bank,0.6173892528537355,0.41438413152727166,2.413219821701036,0.05648966480718374,0.5407130918629514,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0030,Felix Nguyen,ivan.pham@gmail.com,+1-202-555-1029,"23 Elm St, Boston, MA",74386640,40,1959864000.0,21,2332392000.0,24,611784000.0,land,1,389,1096104000.0,2329392000.0,2,bank,0.5592755415681836,3.8124436075476122,0.2622989617525672,0.049586603966371906,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0031,Bao Tran,emma.tran@gmail.com,+1-202-555-1030,"21 Königstr, Berlin, DE",17594929,37,1029048000.0,9,1829952000.0,48,4248792000.0,real_estate,0,473,675192000.0,4037880000.0,0,bank,0.6561326585348636,0.43069936113605695,2.321805162102582,0.037047834502574095,0.45452562702711496,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0032,Chris Do,ivan.pham@gmail.com,+1-202-555-1031,"14 High St, London, UK",76508559,29,3163032000.0,1,1572360000.0,24,2104512000.0,car,1,547,99912000.0,2940888000.0,0,bank,0.031587413595562504,0.7471375786880674,1.3384415782644992,0.020712721210936126,0.32775108415394927,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0033,Julia Ngo,alice.nguyen@gmail.com,+1-202-555-1032,"55 Nguyen Hue, Ho Chi Minh",84335845,51,2930280000.0,22,909984000.0,12,2662800000.0,real_estate,0,610,31824000.0,4022712000.0,4,bank,0.010860395593595062,0.34173952230734256,2.926205295917214,0.025878755611641224,1.9052859444091101,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0034,Hanh Vo,felix.nguyen@gmail.com,+1-202-555-1033,"10 Broadway, New York, NY",21795197,31,3025032000.0,27,130728000.0,36,954168000.0,deposit,0,651,402672000.0,6958992000.0,4,bank,0.13311330260307885,0.137007319465751,7.298880117494528,0.00120042807257326,2.244350624118154,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0035,Giang Ho,hanh.vo@gmail.com,+1-202-555-1034,"22 Bay St, Toronto, CA",49045227,34,1194600000.0,0,402408000.0,48,3057216000.0,car,0,672,892128000.0,6496488000.0,0,bank,0.74680060271219,0.13162563587263604,7.5973042285437105,0.007017830235915935,0.6596155968517017,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0036,Hanh Vo,julia.ngo@gmail.com,+1-202-555-1035,"21 Königstr, Berlin, DE",21137842,55,643704000.0,13,798912000.0,24,1032264000.0,real_estate,0,764,181224000.0,1740144000.0,1,non-bank,0.2815331270273188,0.7739415498360706,1.292087238644518,0.051713209796135744,0.20985500498419019,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0037,Hanh Vo,duy.le@gmail.com,+1-202-555-1036,"44 Maple Dr, Los Angeles, CA",61055398,62,3331896000.0,24,213336000.0,72,1450824000.0,land,0,336,1022568000.0,7003752000.0,0,non-bank,0.30690273645995936,0.14704471390051205,6.800652491843087,0.0008892834590151752,1.7735429241527028,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0038,Chris Do,felix.nguyen@gmail.com,+1-202-555-1037,"44 Maple Dr, Los Angeles, CA",93480628,50,1466712000.0,21,1278648000.0,60,3517176000.0,car,0,499,287376000.0,3288096000.0,1,bank,0.19593212573429228,0.3635439341107728,2.7506991760046033,0.014529641810828896,1.4076809649287678,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0039,Julia Ngo,bao.tran@gmail.com,+1-202-555-1038,"22 Bay St, Toronto, CA",17278259,61,2568792000.0,25,1892328000.0,48,424776000.0,real_estate,0,300,595680000.0,5145672000.0,1,non-bank,0.23189109900684618,4.454884456748717,0.22447271297576032,0.015347097000916505,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0040,Bao Tran,hanh.vo@gmail.com,+1-202-555-1039,"78 Oak St, Chicago, IL",45782037,58,3328296000.0,12,2316216000.0,72,2252592000.0,deposit,0,305,243696000.0,5558976000.0,1,bank,0.07321944923167839,1.0282447953291032,0.9725310592794353,0.009665506513308803,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0041,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1040,"10 Broadway, New York, NY",97580845,42,708480000.0,11,1236504000.0,36,2931744000.0,deposit,0,416,558888000.0,3601248000.0,2,bank,0.7888550135501088,0.42176397393496495,2.3709943518176595,0.04848031466290944,0.28947858383742286,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0042,Emma Tran,chris.do@gmail.com,+1-202-555-1041,"14 High St, London, UK",37085381,54,616416000.0,21,2115000000.0,12,800376000.0,land,0,628,542592000.0,3418320000.0,0,bank,0.8802367232517957,2.642508021229943,0.37842836879432196,0.2859270362633443,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0043,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1042,"78 Oak St, Chicago, IL",21899503,35,616272000.0,4,2367024000.0,12,1550208000.0,land,0,791,6552000.0,3416568000.0,4,bank,0.010631669133109641,1.5269073569482052,0.6549185813071537,0.32007295477249437,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0044,Emma Tran,giang.ho@gmail.com,+1-202-555-1043,"19 Pine Ave, San Jose, CA",53972563,41,1068960000.0,7,2080392000.0,72,1774848000.0,car,0,725,681360000.0,6243336000.0,3,bank,0.6374045801526574,1.1721522068368513,0.8531315252125462,0.027030322306663836,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0045,Felix Nguyen,chris.do@gmail.com,+1-202-555-1044,"78 Oak St, Chicago, IL",55753531,44,754968000.0,18,1180128000.0,72,3249960000.0,land,0,655,943968000.0,2928936000.0,3,bank,1.2503417363384541,0.3631207768710973,2.753904661189239,0.02171041244985019,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0046,Alice Nguyen,duy.le@gmail.com,+1-202-555-1045,"44 Maple Dr, Los Angeles, CA",69657778,63,3059928000.0,20,861576000.0,60,4692672000.0,land,1,727,1123512000.0,2188248000.0,0,bank,0.36716942359427773,0.18360030276993483,5.446614111813548,0.004692790157075775,1.5499280729266778,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0047,Ivan Pham,alice.nguyen@gmail.com,+1-202-555-1046,"8 Rue Lafayette, Paris, FR",38236379,58,2417760000.0,3,2349648000.0,12,4045416000.0,real_estate,1,394,396840000.0,2756712000.0,3,bank,0.1641353980543958,0.5808173992489243,1.7217115074257754,0.08098570577049874,0.6032531018740213,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0048,Ivan Pham,giang.ho@gmail.com,+1-202-555-1047,"8 Rue Lafayette, Paris, FR",96006092,42,3540120000.0,15,671544000.0,24,1066440000.0,real_estate,0,761,1056696000.0,1596360000.0,4,non-bank,0.29849157655672487,0.6297063125914115,1.5880418855651481,0.007903969356641566,0.4125163360614587,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0049,Felix Nguyen,alice.nguyen@gmail.com,+1-202-555-1048,"78 Oak St, Chicago, IL",56892046,49,3004440000.0,10,1058376000.0,12,275664000.0,car,0,789,1054512000.0,2964864000.0,0,bank,0.3509845428765399,3.839369667420874,0.26045942084853946,0.029355886618687498,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0050,Bao Tran,felix.nguyen@gmail.com,+1-202-555-1049,"78 Oak St, Chicago, IL",35780160,29,3489552000.0,15,288768000.0,12,431208000.0,car,0,352,1186056000.0,1033968000.0,3,non-bank,0.3398877563652847,0.6696721767684828,1.4932679521275354,0.006896014158262867,0.3256122145921004,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0051,Bao Tran,ivan.pham@gmail.com,+1-202-555-1050,"10 Broadway, New York, NY",96425599,56,1315656000.0,28,1929576000.0,24,2937048000.0,real_estate,0,558,447672000.0,864672000.0,1,non-bank,0.34026523650558493,0.6569780269168172,1.5221209219019947,0.06110943893893888,0.3444613229265121,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0052,Emma Tran,felix.nguyen@gmail.com,+1-202-555-1051,"23 Elm St, Boston, MA",93232757,45,1463376000.0,2,1601616000.0,48,912048000.0,real_estate,0,756,1021056000.0,5277984000.0,3,non-bank,0.6977400203365255,1.7560654702383625,0.5694548506008845,0.022801385289429585,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0053,Ivan Pham,duy.le@gmail.com,+1-202-555-1052,"10 Broadway, New York, NY",54924829,44,3148224000.0,29,313368000.0,12,1257720000.0,deposit,0,561,678072000.0,778944000.0,2,bank,0.2153823870220146,0.2491556149222355,4.013555947001301,0.008294835436685457,1.7673771874129165,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0054,Giang Ho,hanh.vo@gmail.com,+1-202-555-1053,"23 Elm St, Boston, MA",12237354,54,1334640000.0,13,625992000.0,72,4096776000.0,car,0,762,69912000.0,4194696000.0,4,bank,0.05238266498831052,0.15280112947351682,6.544454242226487,0.006514365921306437,2.4084610077396578,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0055,Emma Tran,julia.ngo@gmail.com,+1-202-555-1054,"8 Rue Lafayette, Paris, FR",63724249,48,771672000.0,23,1386432000.0,36,4218864000.0,land,1,814,324408000.0,5667888000.0,0,bank,0.42039623052279973,0.3286268531054787,3.0429649633014293,0.049907214462788625,1.167391219997504,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0056,Alice Nguyen,giang.ho@gmail.com,+1-202-555-1055,"22 Bay St, Toronto, CA",59967823,24,2607384000.0,12,1352136000.0,24,4058232000.0,land,0,561,806448000.0,5282376000.0,1,bank,0.3092939129794432,0.3331835143974007,3.0013489767300983,0.021607480907166732,1.3817226165941126,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0057,Bao Tran,giang.ho@gmail.com,+1-202-555-1056,"78 Oak St, Chicago, IL",23338758,33,3002880000.0,9,1948680000.0,48,1360872000.0,land,0,332,192696000.0,3344664000.0,1,bank,0.06417039641943682,1.4319348182635587,0.6983558100868194,0.013519521259309027,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0058,Ivan Pham,felix.nguyen@gmail.com,+1-202-555-1057,"8 Rue Lafayette, Paris, FR",67057759,28,3504576000.0,23,726696000.0,60,3047496000.0,land,1,487,521664000.0,1587672000.0,1,bank,0.14885224346682635,0.23845675269138802,4.193632550612497,0.0034559387497369322,1.9445574793491387,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0059,Felix Nguyen,felix.nguyen@gmail.com,+1-202-555-1058,"55 Nguyen Hue, Ho Chi Minh",85671420,53,3383376000.0,20,2228304000.0,24,3006408000.0,car,2,418,929880000.0,6717552000.0,1,non-bank,0.2748379133740954,0.7411848292048125,1.349191133705261,0.027441821422192144,0.2532201711489859,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0060,Ivan Pham,julia.ngo@gmail.com,+1-202-555-1059,"22 Bay St, Toronto, CA",19530766,22,960672000.0,4,1133376000.0,12,1045608000.0,deposit,0,560,179688000.0,6052704000.0,1,non-bank,0.18704406915158922,1.0839396791149016,0.9225605624258657,0.09831451316591613,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0061,Hanh Vo,hanh.vo@gmail.com,+1-202-555-1060,"10 Broadway, New York, NY",75099036,29,2916312000.0,21,1995480000.0,12,2742696000.0,car,0,622,595896000.0,4501056000.0,0,bank,0.20433204677688638,0.72756149423778,1.3744542666425956,0.057020647991758475,0.29794125991519277,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0062,Chris Do,hanh.vo@gmail.com,+1-202-555-1061,"44 Maple Dr, Los Angeles, CA",22630563,47,3138360000.0,22,663504000.0,72,2612376000.0,deposit,0,555,257808000.0,843840000.0,3,bank,0.08214736359117437,0.2539848781339263,3.9372422773636715,0.002936353169555204,2.0541958392168818,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0063,Hanh Vo,duy.le@gmail.com,+1-202-555-1062,"19 Pine Ave, San Jose, CA",77394363,51,2694360000.0,11,204288000.0,12,2017512000.0,car,0,407,643776000.0,484824000.0,2,bank,0.2389346635193494,0.10125739029061416,9.875822368419891,0.00631838358592808,2.052005540003915,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0064,Duy Le,bao.tran@gmail.com,+1-202-555-1063,"23 Elm St, Boston, MA",47720288,43,3059376000.0,27,245520000.0,48,3655656000.0,real_estate,2,465,288840000.0,2433912000.0,4,bank,0.09441140938544257,0.0671616804206956,14.889442815247811,0.0016719095658374117,2.5343032172972233,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0065,Giang Ho,hanh.vo@gmail.com,+1-202-555-1064,"21 Königstr, Berlin, DE",10585992,58,3113928000.0,19,969744000.0,36,3314472000.0,deposit,0,673,1158480000.0,1336344000.0,3,bank,0.37203172327683587,0.2925787274715228,3.417883482651007,0.008650596074342395,1.3327143522810472,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0066,Ivan Pham,hanh.vo@gmail.com,+1-202-555-1065,"44 Maple Dr, Los Angeles, CA",96960871,61,1939632000.0,10,2293176000.0,60,2646456000.0,real_estate,0,314,92040000.0,6228072000.0,0,bank,0.04745230023014616,0.8665082661491365,1.1540570806601727,0.019704562514622638,0.14674671781612506,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0067,Bao Tran,ivan.pham@gmail.com,+1-202-555-1066,"55 Nguyen Hue, Ho Chi Minh",24937333,26,720432000.0,0,231024000.0,12,3536328000.0,deposit,0,417,1156272000.0,1672488000.0,0,bank,1.6049703511226063,0.06532878171934234,15.307188863493112,0.026722855173555625,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0068,Emma Tran,alice.nguyen@gmail.com,+1-202-555-1067,"78 Oak St, Chicago, IL",63643829,62,1968576000.0,20,961248000.0,72,3708384000.0,real_estate,0,790,950232000.0,2207232000.0,2,bank,0.4827001853116102,0.2592094022625472,3.857884749825131,0.006781890395128802,1.1496325167974577,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0069,Alice Nguyen,hanh.vo@gmail.com,+1-202-555-1068,"21 Königstr, Berlin, DE",26332140,48,1205328000.0,6,369144000.0,60,2804448000.0,real_estate,1,354,1026768000.0,7031112000.0,2,non-bank,0.8518577515829547,0.1316280423099294,7.597165333852962,0.00510433674476768,0.3859277228235551,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0070,Alice Nguyen,julia.ngo@gmail.com,+1-202-555-1069,"78 Oak St, Chicago, IL",76449297,48,941184000.0,22,2243952000.0,36,1425432000.0,land,0,528,1021800000.0,5935080000.0,1,bank,1.0856538147694543,1.5742259188793029,0.6352328392051099,0.06622722018039723,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0071,Julia Ngo,julia.ngo@gmail.com,+1-202-555-1070,"14 High St, London, UK",82392481,25,974760000.0,15,1659696000.0,24,3686808000.0,deposit,0,413,225120000.0,1762176000.0,3,non-bank,0.23094915671549354,0.4501715304946689,2.2213754808109116,0.07094464278090698,0.9392998434846671,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0072,Giang Ho,duy.le@gmail.com,+1-202-555-1071,"10 Broadway, New York, NY",48887190,48,2692104000.0,14,1858920000.0,72,3498744000.0,car,1,357,1117296000.0,2909448000.0,2,bank,0.41502705690418723,0.531310664627074,1.8821380156219496,0.00959039224820977,0.5160268712150835,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0073,Julia Ngo,duy.le@gmail.com,+1-202-555-1072,"55 Nguyen Hue, Ho Chi Minh",52064343,52,2113584000.0,4,1746216000.0,24,4723584000.0,real_estate,1,532,713112000.0,3829656000.0,3,bank,0.3373946812617771,0.36968031054385636,2.7050399263321,0.03442446574016814,1.1297685238486896,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
APP_0074,Felix Nguyen,giang.ho@gmail.com,+1-202-555-1073,"23 Elm St, Boston, MA",67087104,46,2219496000.0,21,1618008000.0,36,882192000.0,real_estate,0,586,1154568000.0,4863312000.0,0,non-bank,0.520193773721596,1.8340769356330098,0.5452333981043276,0.020249942629055297,0.0,VND,dzoan nguyen,dzoan,False,2025-10-23 18:11:33
